"node"	"mean"	"sd"
"235"	3877	-6.18052394537068	2.99417680681706
"236"	4831	8.57	2.99417680681706
"237"	5261	8.57	2.99417680681706
"238"	4313	0.83	2.99417680681706
"239"	3095	-5.97909651112358	2.99417680681706
"240"	3937	-5.68664252252971	2.99417680681706
"241"	3884	-6.56329725920412	2.99417680681706
"242"	5833	-5.31614284721303	2.99417680681706
"243"	5583	0.83	2.99417680681706
"244"	5580	-1.75	2.99417680681706
"245"	3883	-7.2	2.99417680681706
"246"	4591	-1.75	2.99417680681706
"247"	5802	-1.9375	2.99417680681706
"248"	5836	-11.6161777428482	2.99417680681706
"249"	5806	-3.61240908865684	2.99417680681706
"250"	4291	-1.75	2.99417680681706
"251"	4302	-2.5	2.99417680681706
"252"	4303	-2.5	2.99417680681706
"253"	3901	-7.2	2.99417680681706
"254"	3896	-2.88018835703546	2.99417680681706
"255"	5814	-5.82852006763587	2.99417680681706
"256"	5581	-1.75	2.99417680681706
"257"	5570	-7.2	2.99417680681706
"258"	3151	-2.5	2.99417680681706
"259"	3058	-7.2	2.99417680681706
"260"	4479	-7.2451435919307	2.99417680681706
"261"	5643	-22.133632246927	2.99417680681706
"262"	3653	-15.48	2.99417680681706
"263"	5738	-28.690931477263	2.99417680681706
"264"	5783	-15.48	2.99417680681706
"265"	5766	-25.865395439229	2.99417680681706
"266"	5691	-22.2115200630593	2.99417680681706
"267"	5721	-29.2410828055782	2.99417680681706
"268"	5636	-20.0040080622045	2.99417680681706
"269"	5672	-15.48	2.99417680681706
"270"	5676	-31.6208305725338	2.99417680681706
"271"	5679	-32.4535739968784	2.99417680681706
"272"	5694	-29.5302270911829	2.99417680681706
"273"	5793	-27.9189968292896	2.99417680681706
"274"	5795	-31.6707080327822	2.99417680681706
"275"	5648	-33.9057359144032	2.99417680681706
"276"	5670	-31.545695831919	2.99417680681706
"277"	3471	-25.9376298641448	2.99417680681706
"278"	3666	-15.48	2.99417680681706
"279"	4574	-21.7343867691501	2.99417680681706
"280"	4592	-1.375	2.99417680681706
"281"	4305	-11.9	2.99417680681706
"282"	4296	-11.9	2.99417680681706
"283"	4327	-4.88333333333333	2.99417680681706
"284"	4318	-11.9	2.99417680681706
"285"	3908	-11.9	2.99417680681706
"286"	3003	-11.9	2.99417680681706
"287"	3105	-21.7560592076748	2.99417680681706
"288"	3145	-16.1050358633584	2.99417680681706
"289"	5821	-11.9	2.99417680681706
"290"	4326	-11.9	2.99417680681706
"291"	3876	-11.9	2.99417680681706
"292"	4412	1.2680189045503	2.99417680681706
"293"	4623	26.6968678022806	2.99417680681706
"294"	5571	9.15	2.99417680681706
"295"	4122	9.15	2.99417680681706
"296"	3580	-13.802473267357	2.99417680681706
"297"	3458	2.485	2.99417680681706
"298"	3407	9.98398338757752	2.99417680681706
"299"	3367	2.35713057701937	2.99417680681706
"300"	4155	-17.1813842969796	2.99417680681706
"301"	5409	0.265078331400497	2.99417680681706
"302"	4511	1.35970730725611	2.99417680681706
"303"	4547	-32.0673194802289	2.99417680681706
"304"	4647	-26.1827973585685	2.99417680681706
"305"	3942	-25.5113970636447	2.99417680681706
"306"	4654	-26.9291150581504	2.99417680681706
"307"	5610	-22.0882791823355	2.99417680681706
"308"	5589	-25.2307362163242	2.99417680681706
"309"	3397	-16.8224441739622	2.99417680681706
"310"	3389	-15.5466696994594	2.99417680681706
"311"	3368	-8.15788432254627	2.99417680681706
"312"	3589	-19.1246042475139	2.99417680681706
"313"	3423	-26.6309811355741	2.99417680681706
"314"	4652	-26.5414145850277	2.99417680681706
"315"	3944	-33.2112886347813	2.99417680681706
"316"	4657	-28.5066525965727	2.99417680681706
"317"	3944	-33.8250016513257	2.99417680681706
"318"	3588	-31.5260655902223	2.99417680681706
"319"	5588	-33.3505471551353	2.99417680681706
"320"	3401	3.62750362810935	2.99417680681706
"321"	4533	10.98	2.99417680681706
"322"	3277	-27.8536876938101	2.99417680681706
"323"	3275	-26.0769549351062	2.99417680681706
"324"	4452	-6.08636820331352	2.99417680681706
"325"	5620	-6.04626132788025	2.99417680681706
"326"	4178	41.0918944351823	2.99417680681706
"327"	3546	24.9299854283742	2.99417680681706
"328"	3611	-5.80490600792554	2.99417680681706
"329"	5007	14.6214964231809	2.99417680681706
"330"	3487	-27.21	2.99417680681706
"331"	5404	-24.6148236767963	2.99417680681706
"332"	3577	-14.7146448781265	2.99417680681706
"333"	2940	0.0829403814259933	2.99417680681706
"334"	4723	-6.69465488201204	2.99417680681706
"335"	4391	1.25786833782612	2.99417680681706
"336"	4661	-7.75370839495865	2.99417680681706
"337"	5481	1.2568533457828	2.99417680681706
"338"	4032	1.19	2.99417680681706
"339"	4656	1.19	2.99417680681706
"340"	4041	1.25612986767688	2.99417680681706
"341"	4039	1.25070265669422	2.99417680681706
"342"	4600	39.7589121458756	2.99417680681706
"343"	2938	-0.05	2.99417680681706
"344"	5609	-25.5721275346874	2.99417680681706
"345"	3717	36.1261977173329	2.99417680681706
"346"	4154	45.7355064309643	2.99417680681706
"347"	3385	47.0750862025377	2.99417680681706
"348"	3396	36.4468598214879	2.99417680681706
"349"	4152	41.7077191030345	2.99417680681706
"350"	5745	-35.48	2.99417680681706
"351"	5754	-36.1087135723399	2.99417680681706
"352"	5729	-32.2708358975157	2.99417680681706
"353"	5730	-36.6725152414269	2.99417680681706
"354"	5731	-35.48	2.99417680681706
"355"	5728	-37.9175	2.99417680681706
"356"	5208	-37.66	2.99417680681706
"357"	3674	-37.458980822793	2.99417680681706
"358"	5675	-28.02	2.99417680681706
"359"	5659	-40.4461080625992	2.99417680681706
"360"	4150	46.1987694667623	2.99417680681706
"361"	5389	46.9459627159474	2.99417680681706
"362"	5556	43.4555585520201	2.99417680681706
"363"	4562	44.2129353998881	2.99417680681706
"364"	5379	46.3529419603239	2.99417680681706
"365"	3308	45.7980520212113	2.99417680681706
"366"	5388	44.2167601720616	2.99417680681706
"367"	3693	44.6365255171056	2.99417680681706
"368"	5554	39.1707953120356	2.99417680681706
"369"	5389	45.9204945497548	2.99417680681706
"370"	5549	45.7081884060172	2.99417680681706
"371"	4151	43.0902507780354	2.99417680681706
"372"	3377	42.5624343537072	2.99417680681706
"373"	3360	45.9230480144188	2.99417680681706
"374"	4426	43.1763294432591	2.99417680681706
"375"	3382	37.7520196712551	2.99417680681706
"376"	3359	41.5843954442572	2.99417680681706
"377"	4547	37.5258299515784	2.99417680681706
"378"	4488	14.7832809748653	2.99417680681706
"379"	3278	37.0281136639598	2.99417680681706
"380"	4428	46.1801746458268	2.99417680681706
"381"	5399	45.76	2.99417680681706
"382"	5118	49.0825	2.99417680681706
"383"	5158	49.7666666666667	2.99417680681706
"384"	3403	29.2535823678244	2.99417680681706
"385"	2944	46.4875335152443	2.99417680681706
"386"	5725	-25.2123332067192	2.99417680681706
"387"	4678	24.76	2.99417680681706
"388"	3926	27.9310571913755	2.99417680681706
"389"	4937	43.12	2.99417680681706
"390"	4338	29.5461883010009	2.99417680681706
"391"	4852	37.7232403745295	2.99417680681706
"392"	3839	-33.1798495555488	2.99417680681706
"393"	5376	47.0783795415126	2.99417680681706
"394"	3289	51.9	2.99417680681706
"395"	3308	46.1239729936423	2.99417680681706
"396"	3889	-16.8381320262178	2.99417680681706
"397"	5394	23.3572406136316	2.99417680681706
"398"	4140	43.0016215980157	2.99417680681706
"399"	4372	24.8125506327317	2.99417680681706
"400"	4364	15.94	2.99417680681706
"401"	4126	29.4719972549558	2.99417680681706
"402"	3437	30.4283016888984	2.99417680681706
"403"	3642	29.9604804793829	2.99417680681706
"404"	3876	-30.04	2.99417680681706
"405"	3697	-30.04	2.99417680681706
"406"	3868	-35.0358283674053	2.99417680681706
"407"	3895	-30.8592530024131	2.99417680681706
"408"	5569	-32.7426982529963	2.99417680681706
"409"	5568	-34.9564783859422	2.99417680681706
"410"	3890	-35.8546268512545	2.99417680681706
"411"	5826	-38.2608754681689	2.99417680681706
"412"	3018	-34.3934186349707	2.99417680681706
"413"	3136	-29.4899584993251	2.99417680681706
"414"	3098	-37.8156347439021	2.99417680681706
"415"	2982	-25.2261577622725	2.99417680681706
"416"	3892	-28.2929553703375	2.99417680681706
"417"	3122	-23.7828564674625	2.99417680681706
"418"	4484	-33.6247117441944	2.99417680681706
"419"	2995	-24.9866452369311	2.99417680681706
"420"	5262	10.79	2.99417680681706
"421"	5286	16.6498234117879	2.99417680681706
"422"	5552	32.184242918706	2.99417680681706
"423"	5176	36.5302562191081	2.99417680681706
"424"	4128	32.5703207190897	2.99417680681706
"425"	3594	31.14	2.99417680681706
"426"	5671	-33.1969082934975	2.99417680681706
"427"	5645	-25.6826557473709	2.99417680681706
"428"	4851	-25.7138199026724	2.99417680681706
"429"	5684	-39.9855361525416	2.99417680681706
"430"	5568	-17.5371511931304	2.99417680681706
"431"	2993	-24.4379622341792	2.99417680681706
"432"	3913	-21.59	2.99417680681706
"433"	4485	-24.7165156864083	2.99417680681706
"434"	2992	-20.75	2.99417680681706
"435"	4841	22.4	2.99417680681706
"436"	3819	21.59	2.99417680681706
"437"	3887	-35.0965810006033	2.99417680681706
"438"	4478	-26.859257288212	2.99417680681706
"439"	4548	-34.07	2.99417680681706
"440"	5236	9.62724356177209	2.99417680681706
"441"	5272	-10.16	2.99417680681706
"442"	5281	-10.16	2.99417680681706
"443"	3016	-27.7066612436631	2.99417680681706
"444"	3869	-9.2	2.99417680681706
"445"	3579	-37.75	2.99417680681706
"446"	3888	-9.02	2.99417680681706
"447"	4384	-36	2.99417680681706
"448"	3946	40.4900501713	2.99417680681706
"449"	3810	32.3600237067206	2.99417680681706
"450"	5370	22.65	2.99417680681706
"451"	5256	23.9343654528865	2.99417680681706
"452"	5276	20.5697838440662	2.99417680681706
"453"	5135	30.255	2.99417680681706
"454"	5606	-25.2	2.99417680681706
"455"	5593	-25.2	2.99417680681706
"456"	5602	-25.2	2.99417680681706
"457"	4769	-25.2	2.99417680681706
"458"	4342	-25.2	2.99417680681706
"459"	4343	-25.2	2.99417680681706
"460"	4356	-25.2	2.99417680681706
"461"	4347	-25.2	2.99417680681706
"462"	4346	-25.2	2.99417680681706
"463"	4686	-25.2	2.99417680681706
"464"	4686	-25.2	2.99417680681706
"465"	3371	-25.2	2.99417680681706
"466"	5603	-25.2	2.99417680681706
"467"	4910	-25.2	2.99417680681706
"468"	4963	-25.2	2.99417680681706
"469"	3374	-25.2	2.99417680681706
"470"	4685	21.95	2.99417680681706
"471"	5373	33.13	2.99417680681706
"472"	5229	33.13	2.99417680681706
"473"	3927	33.13	2.99417680681706
"474"	4494	33.13	2.99417680681706
"475"	4419	33.13	2.99417680681706
"476"	5327	22.67	2.99417680681706
"477"	5818	-21.145	2.99417680681706
"478"	3056	-23.4718912239558	2.99417680681706
"479"	3922	-21.14	2.99417680681706
"480"	3922	-21.14	2.99417680681706
"481"	4644	-7.41	2.99417680681706
"482"	4574	-7.45	2.99417680681706
"483"	4503	-4.87	2.99417680681706
"484"	4960	16.42	2.99417680681706
"485"	5381	41.4033333333333	2.99417680681706
"486"	4127	41.4	2.99417680681706
"487"	4278	22.17	2.99417680681706
"488"	4422	29.94	2.99417680681706
"489"	5790	-40.52	2.99417680681706
"490"	5750	-35.53	2.99417680681706
"491"	3124	-38.75	2.99417680681706
"492"	3017	-26.93	2.99417680681706
"493"	3098	-26.93	2.99417680681706
"494"	3923	19.33	2.99417680681706
"495"	2979	-39.06	2.99417680681706
"496"	4514	30.345425355042	2.99417680681706
