collection_no	collection.authorizer	license	class_name	order_name	family_name	occurrence.genus_reso	occurrence.genus_name	occurrence.species_reso	occurrence.species_name	original.genus_reso	original.genus_name	original.species_reso	original.species_name	collection.reference_no	latdec	lngdec	paleolatdec	paleolngdec	ma_max	ma_min	ma_mid
79941	M. Carrano	CC BY	Aves	Cathayornithiformes	Alethoalaornithidae	n. gen.	Alethoalaornis	n. sp.	agitornis					26863	41.572222	120.158333	44.80	120.18	125.00000	113.00000	119
79941	M. Carrano	CC BY	Aves	Avetheropoda			Jeholornis		sp.					26863	41.572222	120.158333	44.80	120.18	125.00000	113.00000	119
79941	M. Carrano	CC BY	Aves	Avetheropoda		n. gen.	Yuanjiawaornis	n. sp.	viriosus					26863	41.572222	120.158333	44.80	120.18	125.00000	113.00000	119
80280	M. Uhen		Aves	Avetheropoda	Plotopteridae		Plotopterum		sp.					26994	35.520556	137.082778	39.13	134.37	20.44000	15.97000	18.205
80860	M. Carrano	CC BY	Aves	Avetheropoda			Gruipeda		dominguensis					27186	-28.5	-68.75	-30.63	-60.61	37.20000	33.90000	35.55
80861	M. Carrano	CC BY	Aves	Avetheropoda			Gruipeda		dominguensis					27186	-28.5	-68.75	-30.63	-60.61	37.20000	33.90000	35.55
80862	M. Carrano	CC BY	Aves	Avetheropoda			Gruipeda		dominguensis					27186	-28.5	-68.75	-30.63	-60.61	37.20000	33.90000	35.55
80863	M. Carrano	CC BY	Aves	Avetheropoda			Gruipeda		dominguensis					27186	-28.5	-68.75	-30.63	-60.61	37.20000	33.90000	35.55
80890	M. Uhen		Aves	Avetheropoda		n. gen.	Halimornis	n. sp.	thompsoni					27220	32.913056	-88.191389	35.71	-60.22	83.50000	70.60000	77.05
80914	M. Uhen		Aves	Avetheropoda	Spheniscidae		Palaeospheniscus		patagonicus					27227	-43.438333	-65.101944	-44.07	-58.95	23.03000	15.97000	19.5
81452	M. Uhen		Aves	Avetheropoda			Primobucco		mcgrewi					27442	41.768333	-110.663333	46.68	-94.86	55.80000	48.60000	52.2
81453	M. Uhen		Aves	Avetheropoda	Halcyornithidae		Cyrilavis	n. sp.	olsoni		Primobucco	n. sp.	olsoni	27442	41.825000	-110.823889	46.75	-95.02	55.80000	48.60000	52.2
81454	M. Uhen		Aves	Avetheropoda	Primobucconidae		Neanis		schucherti		Hebe		schucherti	27442	41.528611	-109.586667	46.31	-93.76	55.80000	48.60000	52.2
81455	M. Uhen	CC BY	Aves	Avetheropoda			Aletornis	n. sp.	pernix					34552	41.041389	-110.231667	43.88	-99.10	48.60000	37.20000	42.9
81455	M. Uhen	CC BY	Aves	Avetheropoda	Primobucconidae	n. gen.	Uintornis	n. sp.	lucaris					34552	41.041389	-110.231667	43.88	-99.10	48.60000	37.20000	42.9
81455	M. Uhen	CC BY	Aves	Avetheropoda			Aletornis	n. sp.	venustus					34552	41.041389	-110.231667	43.88	-99.10	48.60000	37.20000	42.9
81455	M. Uhen	CC BY	Aves	Avetheropoda			Aletornis	n. sp.	gracilis					34552	41.041389	-110.231667	43.88	-99.10	48.60000	37.20000	42.9
81456	M. Uhen		Aves	Avetheropoda	Primobucconidae		Uintornis	n. sp.	marionae					27442	41.045833	-110.307778	43.89	-99.18	48.60000	37.20000	42.9
81457	M. Uhen		Aves	Avetheropoda	Primobucconidae		Botauroides		parvus					27442	41.392778	-110.071944	44.22	-98.89	48.60000	37.20000	42.9
81458	M. Uhen		Aves	Avetheropoda	Primobucconidae		Eobucco		brodkorbi					27442	42.066389	-109.424444	44.84	-98.11	48.60000	37.20000	42.9
81932	M. Uhen		Aves	Avetheropoda		n. gen.	Ichthyornis	n. sp.	dispar	n. gen.	Plegadornis	n. sp.	antecessor	786	32.756389	-88.023056	35.33	-59.44	85.80000	70.60000	78.2
82255	M. Uhen		Aves	Avetheropoda	Gruidae		Grus		americana					27720	43.589167	-86.235278	43.62	-86.01	2.58800	0.01170	1.29985
82256	M. Uhen		Aves	Avetheropoda	Gaviidae		Gavia		immer					27720	38.647500	-76.524444	38.66	-76.30	2.58800	0.01170	1.29985
82258	M. Uhen		Aves	Avetheropoda	Muscicapidae		Hylocichla		sp.					27720	38.357778	-79.083056	38.36	-79.08	0.12600	0.01170	0.06885
82258	M. Uhen		Aves	Avetheropoda	Scolopacidae		Catoptrophorus		semipalmatus					27720	38.357778	-79.083056	38.36	-79.08	0.12600	0.01170	0.06885
82258	M. Uhen		Aves	Avetheropoda	Accipitridae		Buteo		jamaicensis					27720	38.357778	-79.083056	38.36	-79.08	0.12600	0.01170	0.06885
82258	M. Uhen		Aves	Avetheropoda	Picidae		Colaptes		auratus					27720	38.357778	-79.083056	38.36	-79.08	0.12600	0.01170	0.06885
82258	M. Uhen		Aves	Avetheropoda	Tyrannidae		Sayornis		phoebe					27720	38.357778	-79.083056	38.36	-79.08	0.12600	0.01170	0.06885
82258	M. Uhen		Aves	Avetheropoda	Sturnidae		Toxostoma		rufum					27720	38.357778	-79.083056	38.36	-79.08	0.12600	0.01170	0.06885
82258	M. Uhen		Aves	Avetheropoda			Anas		discors					27720	38.357778	-79.083056	38.36	-79.08	0.12600	0.01170	0.06885
82258	M. Uhen		Aves	Avetheropoda	Emberizidae		Zonotrichia		albicollis					27720	38.357778	-79.083056	38.36	-79.08	0.12600	0.01170	0.06885
82258	M. Uhen		Aves	Avetheropoda			Charadrius		vociferus					27720	38.357778	-79.083056	38.36	-79.08	0.12600	0.01170	0.06885
82258	M. Uhen		Aves	Avetheropoda	Phasianidae		Meleagris		gallopavo					27720	38.357778	-79.083056	38.36	-79.08	0.12600	0.01170	0.06885
82258	M. Uhen		Aves	Avetheropoda	Gruidae		Grus		americana					27720	38.357778	-79.083056	38.36	-79.08	0.12600	0.01170	0.06885
82258	M. Uhen		Aves	Avetheropoda	Emberizidae		Molothrus		ater					27720	38.357778	-79.083056	38.36	-79.08	0.12600	0.01170	0.06885
82258	M. Uhen		Aves	Avetheropoda	Scolopacidae		Erolia		minutilla					27720	38.357778	-79.083056	38.36	-79.08	0.12600	0.01170	0.06885
82258	M. Uhen		Aves	Avetheropoda	Accipitridae		Buteo		lineatus					27720	38.357778	-79.083056	38.36	-79.08	0.12600	0.01170	0.06885
82258	M. Uhen		Aves	Avetheropoda	Picidae		Melanerpes		carolinus		Centurus		carolinus	27720	38.357778	-79.083056	38.36	-79.08	0.12600	0.01170	0.06885
82258	M. Uhen		Aves	Avetheropoda	Hirundinidae		Petrochelidon		pyrrhonota					27720	38.357778	-79.083056	38.36	-79.08	0.12600	0.01170	0.06885
82258	M. Uhen		Aves	Avetheropoda	Muscicapidae		Turdus		migratorius					27720	38.357778	-79.083056	38.36	-79.08	0.12600	0.01170	0.06885
82258	M. Uhen		Aves	Avetheropoda	Accipitridae		Accipiter		striatus					27720	38.357778	-79.083056	38.36	-79.08	0.12600	0.01170	0.06885
82258	M. Uhen		Aves	Avetheropoda	Fringillidae		Passerella		iliaca					27720	38.357778	-79.083056	38.36	-79.08	0.12600	0.01170	0.06885
82258	M. Uhen		Aves	Avetheropoda	Tyrannidae		Contopus		virens					27720	38.357778	-79.083056	38.36	-79.08	0.12600	0.01170	0.06885
82258	M. Uhen		Aves	Avetheropoda	Scolopacidae		Scolopax		minor		Philohela		minor	27720	38.357778	-79.083056	38.36	-79.08	0.12600	0.01170	0.06885
82258	M. Uhen		Aves	Avetheropoda	Anatidae		Bucephala		albeola					27720	38.357778	-79.083056	38.36	-79.08	0.12600	0.01170	0.06885
82258	M. Uhen		Aves	Avetheropoda	Columbidae		Ectopistes		migratorius					27720	38.357778	-79.083056	38.36	-79.08	0.12600	0.01170	0.06885
82258	M. Uhen		Aves	Avetheropoda	Accipitridae		Buteo		platypterus					27720	38.357778	-79.083056	38.36	-79.08	0.12600	0.01170	0.06885
82258	M. Uhen		Aves	Avetheropoda	Picidae		Melanerpes		erythrocephalus					27720	38.357778	-79.083056	38.36	-79.08	0.12600	0.01170	0.06885
82258	M. Uhen		Aves	Avetheropoda	Corvidae		Perisoreus		canadensis					27720	38.357778	-79.083056	38.36	-79.08	0.12600	0.01170	0.06885
82258	M. Uhen		Aves	Avetheropoda	Emberizidae		Agelaius		phoeniceus					27720	38.357778	-79.083056	38.36	-79.08	0.12600	0.01170	0.06885
82258	M. Uhen		Aves	Avetheropoda	Phasianidae		Bonasa		umbrellus					27720	38.357778	-79.083056	38.36	-79.08	0.12600	0.01170	0.06885
82258	M. Uhen		Aves	Avetheropoda	Fringillidae		Melospiza		melodia					27720	38.357778	-79.083056	38.36	-79.08	0.12600	0.01170	0.06885
82258	M. Uhen		Aves	Avetheropoda	Corvidae		Cyanocitta		cristata					27720	38.357778	-79.083056	38.36	-79.08	0.12600	0.01170	0.06885
82258	M. Uhen		Aves	Avetheropoda	Corvidae		Pica		pica					27720	38.357778	-79.083056	38.36	-79.08	0.12600	0.01170	0.06885
82258	M. Uhen		Aves	Avetheropoda	Scolopacidae		Bartramia		longicauda					27720	38.357778	-79.083056	38.36	-79.08	0.12600	0.01170	0.06885
82258	M. Uhen		Aves	Avetheropoda	Anatidae		Oxyura		jamaicensis					27720	38.357778	-79.083056	38.36	-79.08	0.12600	0.01170	0.06885
82258	M. Uhen		Aves	Avetheropoda	Alcedinidae		Megaceryle		alcyon					27720	38.357778	-79.083056	38.36	-79.08	0.12600	0.01170	0.06885
82258	M. Uhen		Aves	Avetheropoda	Picidae		Dendrocopos		pubescens					27720	38.357778	-79.083056	38.36	-79.08	0.12600	0.01170	0.06885
82258	M. Uhen		Aves	Avetheropoda	Sittidae		Sitta		canadensis					27720	38.357778	-79.083056	38.36	-79.08	0.12600	0.01170	0.06885
82258	M. Uhen		Aves	Avetheropoda	Emberizidae		Junco		sp.					27720	38.357778	-79.083056	38.36	-79.08	0.12600	0.01170	0.06885
82258	M. Uhen		Aves	Avetheropoda	Odontophoridae		Colinus		virginianus					27720	38.357778	-79.083056	38.36	-79.08	0.12600	0.01170	0.06885
82260	M. Uhen		Aves	Avetheropoda	Procellariidae		Pterodroma		cahow					27720	32.340278	-64.724444	32.34	-64.72	0.01170	0.00000	0.00585
82260	M. Uhen		Aves	Avetheropoda	Phaethontidae		Phaethon		lepturus					27720	32.340278	-64.724444	32.34	-64.72	0.01170	0.00000	0.00585
82260	M. Uhen		Aves	Avetheropoda	Procellariidae		Puffinus		lherminieri					27720	32.340278	-64.724444	32.34	-64.72	0.01170	0.00000	0.00585
82517	J. Alroy	CC BY	Aves	Avetheropoda	Procellariidae		Puffinus		diatomicus					27788	34.150000	-118.45	33.44	-114.07	23.03000	5.33300	14.1815
82517	J. Alroy	CC BY	Aves	Avetheropoda	Sulidae		Sula		willetti					27788	34.150000	-118.45	33.44	-114.07	23.03000	5.33300	14.1815
82517	J. Alroy	CC BY	Aves	Avetheropoda	Pelagornithidae		Pelagornis		orri		Osteodontornis		orri	27788	34.150000	-118.45	33.44	-114.07	23.03000	5.33300	14.1815
82635	M. Uhen	CC BY	Aves	Avetheropoda		?	Ichthyornis		sp.					27814	32.923333	-88.084722	35.54	-59.44	83.60000	72.10000	77.85
82783	M. Carrano	CC BY	Aves	Avetheropoda			Pengornis		sp.					27835	41.239658	119.398300	43.92	120.93	125.45000	122.46000	123.955
82783	M. Carrano	CC BY	Aves	Avetheropoda		n. gen.	Shanweiniao	n. sp.	cooperorum					27835	41.239658	119.398300	43.92	120.93	125.45000	122.46000	123.955
82890	J. Alroy	CC BY	Aves	Avetheropoda	Picidae		Melanerpes		carolinus					27862	35.616667	-86.85	35.62	-86.85	0.12600	0.01170	0.06885
82890	J. Alroy	CC BY	Aves	Avetheropoda	Corvidae		Cyanocitta		cristata					27862	35.616667	-86.85	35.62	-86.85	0.12600	0.01170	0.06885
82890	J. Alroy	CC BY	Aves	Avetheropoda	Emberizidae		Sturnella		sp.					27862	35.616667	-86.85	35.62	-86.85	0.12600	0.01170	0.06885
82890	J. Alroy	CC BY	Aves	Avetheropoda	Falconidae		Falco		sparverius					27862	35.616667	-86.85	35.62	-86.85	0.12600	0.01170	0.06885
82890	J. Alroy	CC BY	Aves	Avetheropoda	Fringillidae		Pipilo		erythrophthalmus					27862	35.616667	-86.85	35.62	-86.85	0.12600	0.01170	0.06885
82890	J. Alroy	CC BY	Aves	Avetheropoda	Scolopacidae		Scolopax		minor		Philohela		minor	27862	35.616667	-86.85	35.62	-86.85	0.12600	0.01170	0.06885
82890	J. Alroy	CC BY	Aves	Avetheropoda	Strigidae		Aegolius		acadicus					27862	35.616667	-86.85	35.62	-86.85	0.12600	0.01170	0.06885
82890	J. Alroy	CC BY	Aves	Avetheropoda	Picidae		Picoides		villosus					27862	35.616667	-86.85	35.62	-86.85	0.12600	0.01170	0.06885
82890	J. Alroy	CC BY	Aves	Avetheropoda	Corvidae		Perisoreus		canadensis					27862	35.616667	-86.85	35.62	-86.85	0.12600	0.01170	0.06885
82890	J. Alroy	CC BY	Aves	Avetheropoda	Fringillidae		Carpodacus		purpureus					27862	35.616667	-86.85	35.62	-86.85	0.12600	0.01170	0.06885
82890	J. Alroy	CC BY	Aves	Avetheropoda	Phasianidae		Bonasa		umbellus					27862	35.616667	-86.85	35.62	-86.85	0.12600	0.01170	0.06885
82890	J. Alroy	CC BY	Aves	Avetheropoda	Emberizidae		Zonotrichia		albicollis					27862	35.616667	-86.85	35.62	-86.85	0.12600	0.01170	0.06885
82890	J. Alroy	CC BY	Aves	Avetheropoda	Columbidae		Ectopistes		migratorius					27862	35.616667	-86.85	35.62	-86.85	0.12600	0.01170	0.06885
82890	J. Alroy	CC BY	Aves	Avetheropoda	Strigidae		Surnia		ulula					27862	35.616667	-86.85	35.62	-86.85	0.12600	0.01170	0.06885
82890	J. Alroy	CC BY	Aves	Avetheropoda	Apodidae		Chaetura		pelagica					27862	35.616667	-86.85	35.62	-86.85	0.12600	0.01170	0.06885
82890	J. Alroy	CC BY	Aves	Avetheropoda	Tyrannidae		Sayornis		phoebe					27862	35.616667	-86.85	35.62	-86.85	0.12600	0.01170	0.06885
82890	J. Alroy	CC BY	Aves	Avetheropoda	Sittidae		Sitta		canadensis					27862	35.616667	-86.85	35.62	-86.85	0.12600	0.01170	0.06885
82890	J. Alroy	CC BY	Aves	Avetheropoda	Fringillidae		Pinicola		enucleator					27862	35.616667	-86.85	35.62	-86.85	0.12600	0.01170	0.06885
82890	J. Alroy	CC BY	Aves	Ralliformes	Rallidae		Coturnicops		noveboracensis					27862	35.616667	-86.85	35.62	-86.85	0.12600	0.01170	0.06885
82890	J. Alroy	CC BY	Aves	Avetheropoda	Strigidae		Strix		varia					27862	35.616667	-86.85	35.62	-86.85	0.12600	0.01170	0.06885
82890	J. Alroy	CC BY	Aves	Avetheropoda	Picidae		Colaptes		auratus					27862	35.616667	-86.85	35.62	-86.85	0.12600	0.01170	0.06885
82890	J. Alroy	CC BY	Aves	Avetheropoda	Alaudidae		Eremophila		alpestris					27862	35.616667	-86.85	35.62	-86.85	0.12600	0.01170	0.06885
82890	J. Alroy	CC BY	Aves	Avetheropoda	Muscicapidae		Turdus		migratorius					27862	35.616667	-86.85	35.62	-86.85	0.12600	0.01170	0.06885
82890	J. Alroy	CC BY	Aves	Avetheropoda	Phasianidae		Tympanuchus		cupido					27862	35.616667	-86.85	35.62	-86.85	0.12600	0.01170	0.06885
82890	J. Alroy	CC BY	Aves	Avetheropoda	Fringillidae		Carduelis		pinus					27862	35.616667	-86.85	35.62	-86.85	0.12600	0.01170	0.06885
82890	J. Alroy	CC BY	Aves	Avetheropoda	Scolopacidae		Capella		gallinago					27862	35.616667	-86.85	35.62	-86.85	0.12600	0.01170	0.06885
82890	J. Alroy	CC BY	Aves	Avetheropoda	Strigidae		Aegolius		funereus					27862	35.616667	-86.85	35.62	-86.85	0.12600	0.01170	0.06885
83303	J. Alroy	CC BY	Aves	Avetheropoda	Struthionidae		Struthio		camelus					27974	16.966667	9.833333	16.97	9.83	0.0077	0.0062	0.00695
83304	J. Alroy	CC BY	Aves	Avetheropoda	Struthionidae		Struthio		camelus					27974	16.966667	9.833333	16.97	9.83	0.0052	0.0025	0.00385
83313	M. Uhen		Aves	Avetheropoda	Pelagornithidae		Dasornis		emuinus					27976	32.866667	-6.566667	27.01	-8.21	56.00000	47.80000	51.9
83313	M. Uhen		Aves	Avetheropoda	Pelagornithidae		Dasornis		taliapica					27976	32.866667	-6.566667	27.01	-8.21	56.00000	47.80000	51.9
84046	M. Uhen		Aves	Avetheropoda	Presbyornithidae		Presbyornis	n. sp.	isoni					28099	38.450833	-77.251667	39.17	-56.85	66.00000	56.00000	61
84072	M. Carrano	CC BY	Aves	Avetheropoda			Trisauropodiscus	n. sp.	superavipes					28154	-30.4	27.7167	-44.11	-1.45	201.30000	190.80000	196.05
84181	M. Uhen		Aves	Avetheropoda	Picidae		Picoides	cf.	villosus					28175	34.729444	-87.792222	34.73	-87.79	0.12600	0.01170	0.06885
84181	M. Uhen		Aves	Avetheropoda			Anas		crecca					28175	34.729444	-87.792222	34.73	-87.79	0.12600	0.01170	0.06885
84181	M. Uhen		Aves	Avetheropoda	Corvidae		Corvus		corax					28175	34.729444	-87.792222	34.73	-87.79	0.12600	0.01170	0.06885
84181	M. Uhen		Aves	Avetheropoda	Accipitridae		Accipiter		striatus					28175	34.729444	-87.792222	34.73	-87.79	0.12600	0.01170	0.06885
84181	M. Uhen		Aves	Avetheropoda	Emberizidae		Quiscalus		quiscula					28175	34.729444	-87.792222	34.73	-87.79	0.12600	0.01170	0.06885
84181	M. Uhen		Aves	Avetheropoda	Phasianidae		Tympanuchus		cupido					28175	34.729444	-87.792222	34.73	-87.79	0.12600	0.01170	0.06885
84181	M. Uhen		Aves	Avetheropoda	Scolopacidae		Scolopax		minor		Philohela		minor	28175	34.729444	-87.792222	34.73	-87.79	0.12600	0.01170	0.06885
84181	M. Uhen		Aves	Avetheropoda	Columbidae		Ectopistes		migratorius					28175	34.729444	-87.792222	34.73	-87.79	0.12600	0.01170	0.06885
84181	M. Uhen		Aves	Avetheropoda	Podicipedidae		Podilymbus		podiceps					28175	34.729444	-87.792222	34.73	-87.79	0.12600	0.01170	0.06885
84181	M. Uhen		Aves	Avetheropoda	Anatidae		Cygnus		sp.					28175	34.729444	-87.792222	34.73	-87.79	0.12600	0.01170	0.06885
84181	M. Uhen		Aves	Avetheropoda	Tyrannidae		Sayornis	cf.	phoebe					28175	34.729444	-87.792222	34.73	-87.79	0.12600	0.01170	0.06885
84181	M. Uhen		Aves	Avetheropoda	Anatidae		Aythya		collaris					28175	34.729444	-87.792222	34.73	-87.79	0.12600	0.01170	0.06885
84181	M. Uhen		Aves	Avetheropoda	Sturnidae		Dumetella		carolinensis					28175	34.729444	-87.792222	34.73	-87.79	0.12600	0.01170	0.06885
84181	M. Uhen		Aves	Avetheropoda	Accipitridae		Haliaeetus	cf.	leucocephalus					28175	34.729444	-87.792222	34.73	-87.79	0.12600	0.01170	0.06885
84181	M. Uhen		Aves	Avetheropoda	Odontophoridae		Colinus		virginianus					28175	34.729444	-87.792222	34.73	-87.79	0.12600	0.01170	0.06885
84181	M. Uhen		Aves	Avetheropoda	Scolopacidae		Bartramia		longicauda					28175	34.729444	-87.792222	34.73	-87.79	0.12600	0.01170	0.06885
84181	M. Uhen		Aves	Avetheropoda	Strigidae		Otus		asio					28175	34.729444	-87.792222	34.73	-87.79	0.12600	0.01170	0.06885
84181	M. Uhen		Aves	Avetheropoda	Anatidae		Branta		canadensis					28175	34.729444	-87.792222	34.73	-87.79	0.12600	0.01170	0.06885
84181	M. Uhen		Aves	Avetheropoda	Corvidae		Cyanocitta		cristata					28175	34.729444	-87.792222	34.73	-87.79	0.12600	0.01170	0.06885
84181	M. Uhen		Aves	Avetheropoda	Anatidae		Aythya	cf.	valisineria					28175	34.729444	-87.792222	34.73	-87.79	0.12600	0.01170	0.06885
84181	M. Uhen		Aves	Avetheropoda	Muscicapidae		Turdus		migratorius					28175	34.729444	-87.792222	34.73	-87.79	0.12600	0.01170	0.06885
84181	M. Uhen		Aves	Avetheropoda	Falconidae		Falco		sparverius					28175	34.729444	-87.792222	34.73	-87.79	0.12600	0.01170	0.06885
84181	M. Uhen		Aves	Avetheropoda	Phasianidae		Meleagris		gallopavo					28175	34.729444	-87.792222	34.73	-87.79	0.12600	0.01170	0.06885
84181	M. Uhen		Aves	Avetheropoda	Scolopacidae		Catoptrophorus		semipalmatus					28175	34.729444	-87.792222	34.73	-87.79	0.12600	0.01170	0.06885
84181	M. Uhen		Aves	Avetheropoda	Strigidae		Strix	cf.	varia					28175	34.729444	-87.792222	34.73	-87.79	0.12600	0.01170	0.06885
84181	M. Uhen		Aves	Avetheropoda			Anas		platyrhynchos					28175	34.729444	-87.792222	34.73	-87.79	0.12600	0.01170	0.06885
84181	M. Uhen		Aves	Avetheropoda	Corvidae		Pica		pica					28175	34.729444	-87.792222	34.73	-87.79	0.12600	0.01170	0.06885
84181	M. Uhen		Aves	Avetheropoda	Anatidae		Mergus		sp.					28175	34.729444	-87.792222	34.73	-87.79	0.12600	0.01170	0.06885
84181	M. Uhen		Aves	Avetheropoda	Emberizidae		Piranga	cf.	olivacea					28175	34.729444	-87.792222	34.73	-87.79	0.12600	0.01170	0.06885
84181	M. Uhen		Aves	Avetheropoda	Phasianidae		Bonasa		umbellus					28175	34.729444	-87.792222	34.73	-87.79	0.12600	0.01170	0.06885
84181	M. Uhen		Aves	Avetheropoda	Gruidae		Grus		sp.					28175	34.729444	-87.792222	34.73	-87.79	0.12600	0.01170	0.06885
84181	M. Uhen		Aves	Avetheropoda	Laridae		Sterna		sp.					28175	34.729444	-87.792222	34.73	-87.79	0.12600	0.01170	0.06885
84181	M. Uhen		Aves	Avetheropoda	Gaviidae		Gavia		immer					28175	34.729444	-87.792222	34.73	-87.79	0.12600	0.01170	0.06885
84181	M. Uhen		Aves	Avetheropoda	Picidae		Melanerpes	cf.	carolinus					28175	34.729444	-87.792222	34.73	-87.79	0.12600	0.01170	0.06885
84190	M. Uhen		Aves	Avetheropoda	Corvidae		Corvus		corax					28182	34.205000	-84.915278	34.21	-84.92	0.12600	0.01170	0.06885
84190	M. Uhen		Aves	Avetheropoda	Anatidae		Bucephala		albeola					28182	34.205000	-84.915278	34.21	-84.92	0.12600	0.01170	0.06885
84190	M. Uhen		Aves	Avetheropoda	Phasianidae		Meleagris		gallopavo					28182	34.205000	-84.915278	34.21	-84.92	0.12600	0.01170	0.06885
84190	M. Uhen		Aves	Avetheropoda	Scolopacidae	cf.	Catoptrophorus		semipalmatus					28182	34.205000	-84.915278	34.21	-84.92	0.12600	0.01170	0.06885
84190	M. Uhen		Aves	Avetheropoda	Strigidae		Asio		sp.					28182	34.205000	-84.915278	34.21	-84.92	0.12600	0.01170	0.06885
84190	M. Uhen		Aves	Avetheropoda	Cathartidae		Coragyps		atratus					28182	34.205000	-84.915278	34.21	-84.92	0.12600	0.01170	0.06885
84190	M. Uhen		Aves	Avetheropoda	Picidae		Melanerpes		sp.					28182	34.205000	-84.915278	34.21	-84.92	0.12600	0.01170	0.06885
84190	M. Uhen		Aves	Avetheropoda			Anas		strepera					28182	34.205000	-84.915278	34.21	-84.92	0.12600	0.01170	0.06885
84190	M. Uhen		Aves	Avetheropoda	Corvidae		Pica		pica					28182	34.205000	-84.915278	34.21	-84.92	0.12600	0.01170	0.06885
84190	M. Uhen		Aves	Avetheropoda	Anatidae		Lophodytes		cucullatus					28182	34.205000	-84.915278	34.21	-84.92	0.12600	0.01170	0.06885
84190	M. Uhen		Aves	Avetheropoda	Phasianidae		Bonasa		umbellus					28182	34.205000	-84.915278	34.21	-84.92	0.12600	0.01170	0.06885
84190	M. Uhen		Aves	Avetheropoda	Scolopacidae		Scolopax		minor					28182	34.205000	-84.915278	34.21	-84.92	0.12600	0.01170	0.06885
84190	M. Uhen		Aves	Avetheropoda	Picidae		Colaptes		auratus					28182	34.205000	-84.915278	34.21	-84.92	0.12600	0.01170	0.06885
84190	M. Uhen		Aves	Avetheropoda			Anas	cf.	platyrhynchos					28182	34.205000	-84.915278	34.21	-84.92	0.12600	0.01170	0.06885
84190	M. Uhen		Aves	Avetheropoda	Tyrannidae		Sayornis		phoebe					28182	34.205000	-84.915278	34.21	-84.92	0.12600	0.01170	0.06885
84190	M. Uhen		Aves	Avetheropoda			Anas		acuta					28182	34.205000	-84.915278	34.21	-84.92	0.12600	0.01170	0.06885
84190	M. Uhen		Aves	Avetheropoda	Anatidae		Aix		sponsa					28182	34.205000	-84.915278	34.21	-84.92	0.12600	0.01170	0.06885
84190	M. Uhen		Aves	Avetheropoda	Emberizidae		Spizella		passerina					28182	34.205000	-84.915278	34.21	-84.92	0.12600	0.01170	0.06885
84190	M. Uhen		Aves	Avetheropoda	Falconidae		Falco		sparverius					28182	34.205000	-84.915278	34.21	-84.92	0.12600	0.01170	0.06885
84190	M. Uhen		Aves	Avetheropoda	Phasianidae		Tympanuchus		cupido					28182	34.205000	-84.915278	34.21	-84.92	0.12600	0.01170	0.06885
84190	M. Uhen		Aves	Avetheropoda	Columbidae		Ectopistes		migratorius					28182	34.205000	-84.915278	34.21	-84.92	0.12600	0.01170	0.06885
84190	M. Uhen		Aves	Avetheropoda	Picidae		Dryocopus		pileatus					28182	34.205000	-84.915278	34.21	-84.92	0.12600	0.01170	0.06885
84190	M. Uhen		Aves	Avetheropoda			Anas		discors					28182	34.205000	-84.915278	34.21	-84.92	0.12600	0.01170	0.06885
84190	M. Uhen		Aves	Avetheropoda	Corvidae		Cyanocitta		cristata					28182	34.205000	-84.915278	34.21	-84.92	0.12600	0.01170	0.06885
84190	M. Uhen		Aves	Avetheropoda	Anatidae		Aythya		collaris					28182	34.205000	-84.915278	34.21	-84.92	0.12600	0.01170	0.06885
84190	M. Uhen		Aves	Avetheropoda	Odontophoridae		Colinus		virginianus					28182	34.205000	-84.915278	34.21	-84.92	0.12600	0.01170	0.06885
84190	M. Uhen		Aves	Avetheropoda	Scolopacidae		Bartramia		longicauda					28182	34.205000	-84.915278	34.21	-84.92	0.12600	0.01170	0.06885
84190	M. Uhen		Aves	Avetheropoda	Strigidae		Otus		asio					28182	34.205000	-84.915278	34.21	-84.92	0.12600	0.01170	0.06885
84190	M. Uhen		Aves	Avetheropoda	Podicipedidae		Podilymbus		podiceps					28182	34.205000	-84.915278	34.21	-84.92	0.12600	0.01170	0.06885
84190	M. Uhen		Aves	Avetheropoda	Picidae		Picoides		villosus					28182	34.205000	-84.915278	34.21	-84.92	0.12600	0.01170	0.06885
84190	M. Uhen		Aves	Avetheropoda			Anas		crecca					28182	34.205000	-84.915278	34.21	-84.92	0.12600	0.01170	0.06885
84190	M. Uhen		Aves	Avetheropoda	Corvidae		Corvus		brachyrhynchos					28182	34.205000	-84.915278	34.21	-84.92	0.12600	0.01170	0.06885
84331	M. Uhen	CC BY	Aves	Avetheropoda	Sulidae		Paleosula	n. sp.	stocktoni		Sula	n. sp.	stocktoni	28262	33.783333	-118.325278	33.18	-114.55	13.60000	10.30000	11.95
84444	J. Alroy	CC BY	Aves	Avetheropoda	Presbyornithidae	n. gen.	Teviornis	n. sp.	gobiensis					28286	43.572222	100.477778	40.75	89.65	83.60000	66.00000	74.8
84444	J. Alroy	CC BY	Aves	Avetheropoda		n. gen.	Gurilynia	n. sp.	nessovi					28286	43.572222	100.477778	40.75	89.65	83.60000	66.00000	74.8
84460	J. Alroy	CC BY	Aves	Avetheropoda	Gallinuloididae	cf.	Gallinuloides		sp.					28303	56.833333	8.750000	52.34	5.44	56.00000	47.80000	51.9
84460	J. Alroy	CC BY	Aves	Avetheropoda			Chascacocolius	cf.	oscitans					28303	56.833333	8.750000	52.34	5.44	56.00000	47.80000	51.9
