collection_no	collection.authorizer	license	class_name	order_name	family_name	occurrence.genus_reso	occurrence.genus_name	occurrence.species_reso	occurrence.species_name	original.genus_reso	original.genus_name	original.species_reso	original.species_name	collection.reference_no	latdec	lngdec	paleolatdec	paleolngdec	ma_max	ma_min	ma_mid
45561	M. Carrano				Urodela		Scapherpeton		tectum					42675	49.127654	-110.872474	56.40	-76.39	83.50000	70.60000	77.05
45564	M. Carrano				Urodela		Scapherpeton		tectum					11964	49.127881	-110.87453	56.40	-76.39	83.50000	70.60000	77.05
45564	M. Carrano				Batrachosauroididae		Opisthotriton		kayi					11964	49.127881	-110.87453	56.40	-76.39	83.50000	70.60000	77.05
45565	M. Carrano				Batrachosauroididae		Opisthotriton		kayi					11964	49.98024	-110.938988	57.22	-75.93	83.50000	70.60000	77.05
45565	M. Carrano				Albanerpetontidae		Albanerpeton		sp.					11964	49.98024	-110.938988	57.22	-75.93	83.50000	70.60000	77.05
45565	M. Carrano				Urodela		Scapherpeton		tectum					11964	49.98024	-110.938988	57.22	-75.93	83.50000	70.60000	77.05
45566	M. Carrano	CC BY			Albanerpetontidae		Albanerpeton		gracilis					42675	49.100049	-110.93967	56.39	-76.48	83.50000	70.60000	77.05
45566	M. Carrano	CC BY			Albanerpetontidae		Albanerpeton		nexuosus					42675	49.100049	-110.93967	56.39	-76.48	83.50000	70.60000	77.05
45566	M. Carrano	CC BY			Urodela		Scapherpeton		tectum					42675	49.100049	-110.93967	56.39	-76.48	83.50000	70.60000	77.05
45566	M. Carrano	CC BY			Albanerpetontidae		Albanerpeton		galaktion					42675	49.100049	-110.93967	56.39	-76.48	83.50000	70.60000	77.05
45566	M. Carrano	CC BY			Batrachosauroididae		Opisthotriton		kayi					42675	49.100049	-110.93967	56.39	-76.48	83.50000	70.60000	77.05
45567	M. Carrano				Albanerpetontidae		Albanerpeton		galaktion					42675	49.101848	-110.941038	56.39	-76.48	83.50000	70.60000	77.05
45567	M. Carrano				Urodela		Scapherpeton		tectum					42675	49.101848	-110.941038	56.39	-76.48	83.50000	70.60000	77.05
45567	M. Carrano				Batrachosauroididae		Opisthotriton		kayi					42675	49.101848	-110.941038	56.39	-76.48	83.50000	70.60000	77.05
45567	M. Carrano				Albanerpetontidae		Albanerpeton		gracilis					42675	49.101848	-110.941038	56.39	-76.48	83.50000	70.60000	77.05
45612	J. Alroy	CC BY			Albanerpetontidae		Albanerpeton		inexpectatum					11994	48.716667	12.016667	48.99	10.62	15.97000	13.82000	14.895
45613	J. Alroy	CC BY			Albanerpetontidae		Albanerpeton		inexpectatum					11994	48.716667	12.016667	48.99	10.62	15.97000	13.82000	14.895
45670	M. Carrano				Urodela		Scapherpeton		tectum					11964	49.81963	-110.840068	57.05	-75.92	83.50000	70.60000	77.05
45670	M. Carrano				Batrachosauroididae		Opisthotriton		kayi					11964	49.81963	-110.840068	57.05	-75.92	83.50000	70.60000	77.05
45670	M. Carrano				Albanerpetontidae		Albanerpeton		sp.					11964	49.81963	-110.840068	57.05	-75.92	83.50000	70.60000	77.05
45671	M. Carrano				Batrachosauroididae		Opisthotriton		kayi					11964	49.75457	-110.684399	56.95	-75.79	83.50000	70.60000	77.05
45671	M. Carrano				Urodela		Scapherpeton		tectum					11964	49.75457	-110.684399	56.95	-75.79	83.50000	70.60000	77.05
45674	M. Carrano				Albanerpetontidae		Albanerpeton		galaktion					11964	49.77593	-110.683642	56.97	-75.78	83.50000	70.60000	77.05
45674	M. Carrano				Urodela		Scapherpeton		tectum					11964	49.77593	-110.683642	56.97	-75.78	83.50000	70.60000	77.05
45674	M. Carrano				Batrachosauroididae		Opisthotriton		kayi					11964	49.77593	-110.683642	56.97	-75.78	83.50000	70.60000	77.05
45674	M. Carrano				Albanerpetontidae		Albanerpeton		sp.					11964	49.77593	-110.683642	56.97	-75.78	83.50000	70.60000	77.05
45675	M. Carrano				Urodela		Scapherpeton		tectum					12049	49.36667	-106.3833	56.07	-77.88	72.10000	66.00000	69.05
45726	M. Carrano	CC BY		Salientia	Discoglossidae	aff.	Enneabatrachus		sp.					7910	32.66667	-3.1	25.11	1.85	145.00000	139.80000	142.4
45726	M. Carrano	CC BY		Gymnophiona		n. gen.	Rubricacaecilia	n. sp.	monbaroni		Gymnophiona		indet.	7910	32.66667	-3.1	25.11	1.85	145.00000	139.80000	142.4
45726	M. Carrano	CC BY			Albanerpetontidae	n. gen.	Anoualerpeton	n. sp.	unicus		Albanerpetontidae		indet.	7910	32.66667	-3.1	25.11	1.85	145.00000	139.80000	142.4
45726	M. Carrano	CC BY		Salientia		n. gen.	Aygroua	n. sp.	anoualensis					7910	32.66667	-3.1	25.11	1.85	145.00000	139.80000	142.4
45819	M. Carrano				Albanerpetontidae		Albanerpeton		sp.					11964	49.159098	-110.722211	56.24	-75.37	83.60000	72.10000	77.85
45819	M. Carrano				Urodela		Scapherpeton		tectum					11964	49.159098	-110.722211	56.24	-75.37	83.60000	72.10000	77.85
45819	M. Carrano				Batrachosauroididae		Opisthotriton		kayi					11964	49.159098	-110.722211	56.24	-75.37	83.60000	72.10000	77.85
45820	M. Carrano				Urodela		Scapherpeton		tectum					11964	49.137969	-110.848456	56.41	-76.36	83.50000	70.60000	77.05
45820	M. Carrano				Batrachosauroididae		Opisthotriton		kayi					11964	49.137969	-110.848456	56.41	-76.36	83.50000	70.60000	77.05
45820	M. Carrano				Albanerpetontidae		Albanerpeton		sp.					11964	49.137969	-110.848456	56.41	-76.36	83.50000	70.60000	77.05
45821	M. Carrano				Urodela		Scapherpeton		tectum					11964	49.16179	-110.719453	56.25	-75.36	83.60000	72.10000	77.85
45821	M. Carrano				Batrachosauroididae		Opisthotriton		kayi					11964	49.16179	-110.719453	56.25	-75.36	83.60000	72.10000	77.85
45821	M. Carrano				Albanerpetontidae		Albanerpeton		sp.					11964	49.16179	-110.719453	56.25	-75.36	83.60000	72.10000	77.85
45822	M. Carrano				Batrachosauroididae		Opisthotriton		kayi					11964	49.76289	-110.700765	56.96	-75.80	83.50000	70.60000	77.05
45822	M. Carrano				Albanerpetontidae		Albanerpeton		sp.					11964	49.76289	-110.700765	56.96	-75.80	83.50000	70.60000	77.05
45822	M. Carrano				Urodela		Scapherpeton		tectum					11964	49.76289	-110.700765	56.96	-75.80	83.50000	70.60000	77.05
45836	M. Uhen				Albanerpetontidae		Albanerpeton		inexpectatum					12183	48.371111	16.351944	47.75	15.96	15.97000	13.65000	14.81
45892	M. Carrano				Albanerpetontidae		Albanerpeton		sp.					11964	49.76289	-110.700765	56.96	-75.80	83.50000	70.60000	77.05
45892	M. Carrano				Urodela		Scapherpeton		tectum					11964	49.76289	-110.700765	56.96	-75.80	83.50000	70.60000	77.05
45892	M. Carrano				Batrachosauroididae		Opisthotriton		kayi					11964	49.76289	-110.700765	56.96	-75.80	83.50000	70.60000	77.05
45893	M. Carrano				Urodela		Scapherpeton		tectum					42675	49.74078	-110.71584	56.94	-75.84	83.50000	70.60000	77.05
45893	M. Carrano				Albanerpetontidae		Albanerpeton		galaktion					42675	49.74078	-110.71584	56.94	-75.84	83.50000	70.60000	77.05
45893	M. Carrano				Batrachosauroididae		Opisthotriton		kayi					42675	49.74078	-110.71584	56.94	-75.84	83.50000	70.60000	77.05
45893	M. Carrano				Albanerpetontidae		Albanerpeton		gracilis					42675	49.74078	-110.71584	56.94	-75.84	83.50000	70.60000	77.05
45894	M. Carrano				Urodela		Scapherpeton		tectum					11964	49.75844	-110.702822	56.80	-74.97	83.60000	72.10000	77.85
45894	M. Carrano				Batrachosauroididae		Opisthotriton		kayi					11964	49.75844	-110.702822	56.80	-74.97	83.60000	72.10000	77.85
45894	M. Carrano				Albanerpetontidae		Albanerpeton		sp.					11964	49.75844	-110.702822	56.80	-74.97	83.60000	72.10000	77.85
45897	M. Carrano				Batrachosauroididae		Opisthotriton		kayi					11964	49.187007	-110.732347	56.43	-76.20	83.50000	70.60000	77.05
45897	M. Carrano				Urodela		Scapherpeton		tectum					11964	49.187007	-110.732347	56.43	-76.20	83.50000	70.60000	77.05
45898	M. Carrano	CC BY			Urodela		Scapherpeton		tectum					11964	49.19385	-110.734388	56.43	-76.20	83.50000	70.60000	77.05
45898	M. Carrano	CC BY			Batrachosauroididae		Opisthotriton		kayi					11964	49.19385	-110.734388	56.43	-76.20	83.50000	70.60000	77.05
45898	M. Carrano	CC BY			Albanerpetontidae		Albanerpeton		sp.					11964	49.19385	-110.734388	56.43	-76.20	83.50000	70.60000	77.05
45899	M. Carrano				Urodela		Scapherpeton		tectum					42675	49.72575	-110.659029	56.92	-75.78	83.50000	70.60000	77.05
45899	M. Carrano				Batrachosauroididae		Opisthotriton		kayi					42675	49.72575	-110.659029	56.92	-75.78	83.50000	70.60000	77.05
45899	M. Carrano				Albanerpetontidae		Albanerpeton		gracilis					42675	49.72575	-110.659029	56.92	-75.78	83.50000	70.60000	77.05
46955	J. Alroy	CC BY		Salientia			Latonia		seyfriedi					12472	50.900000	6.450000	51.12	4.97	15.97000	13.65000	14.81
46955	J. Alroy	CC BY			Urodela		Andrias		scheuchzeri					12472	50.900000	6.450000	51.12	4.97	15.97000	13.65000	14.81
46955	J. Alroy	CC BY		Salientia	Pelobatidae		Pelobates		sp.					12472	50.900000	6.450000	51.12	4.97	15.97000	13.65000	14.81
46955	J. Alroy	CC BY			Urodela		Chelotriton		paradoxus					12472	50.900000	6.450000	51.12	4.97	15.97000	13.65000	14.81
46955	J. Alroy	CC BY			Urodela	cf.	Salamandra		sp.					12472	50.900000	6.450000	51.12	4.97	15.97000	13.65000	14.81
46959	M. Carrano	CC BY		Salientia	Discoglossidae	n. gen.	Aralobatrachus	n. sp.	robustus					38131	42.117293	62.655315	36.80	56.95	93.50000	89.30000	91.4
46959	M. Carrano	CC BY			Urodela		Eoscapherpeton		asiaticum		Mynbulakia		surgayi	38131	42.117293	62.655315	36.80	56.95	93.50000	89.30000	91.4
47784	R. Whatley				Urodela		Scapherpeton		tectum					5929	50.791401	-111.624328	58.13	-76.17	83.50000	70.60000	77.05
47784	R. Whatley				Batrachosauroididae		Opisthotriton		kayi					5929	50.791401	-111.624328	58.13	-76.17	83.50000	70.60000	77.05
47790	J. Alroy	CC BY		Salientia	Ranidae		Rana		sp.					11723	40.345278	-1.106111	40.43	-1.46	5.33300	2.58800	3.9605
47793	R. Whatley	CC BY			Urodela		Scapherpeton		tectum					16643	50.750067	-111.463035	58.06	-76.01	83.50000	70.60000	77.05
47793	R. Whatley	CC BY			Batrachosauroididae		Opisthotriton		kayi					16643	50.750067	-111.463035	58.06	-76.01	83.50000	70.60000	77.05
47794	R. Whatley				Batrachosauroididae		Opisthotriton		kayi					5929	50.755441	-111.531418	58.08	-76.09	83.50000	70.60000	77.05
47794	R. Whatley				Urodela		Scapherpeton		tectum					5929	50.755441	-111.531418	58.08	-76.09	83.50000	70.60000	77.05
47795	R. Whatley				Urodela		Scapherpeton		tectum					5929	50.829138	-111.321971	58.10	-75.80	83.50000	70.60000	77.05
47795	R. Whatley				Batrachosauroididae		Opisthotriton		kayi					5929	50.829138	-111.321971	58.10	-75.80	83.50000	70.60000	77.05
47807	R. Whatley				Batrachosauroididae		Opisthotriton		kayi					5929	50.767207	-111.514677	58.08	-76.06	83.50000	70.60000	77.05
47807	R. Whatley				Urodela		Scapherpeton		tectum					5929	50.767207	-111.514677	58.08	-76.06	83.50000	70.60000	77.05
47809	R. Whatley	CC BY			Urodela		Scapherpeton		tectum					5929	50.765008	-111.52387	58.08	-76.07	83.50000	70.60000	77.05
47809	R. Whatley	CC BY			Batrachosauroididae		Opisthotriton		kayi					5929	50.765008	-111.52387	58.08	-76.07	83.50000	70.60000	77.05
47811	R. Whatley				Batrachosauroididae		Opisthotriton		kayi					5929	50.750424	-111.506981	58.07	-76.06	83.50000	70.60000	77.05
47811	R. Whatley				Urodela		Scapherpeton		tectum					5929	50.750424	-111.506981	58.07	-76.06	83.50000	70.60000	77.05
47812	R. Whatley	CC BY			Urodela		Scapherpeton		tectum					5929	50.748546	-111.524962	58.07	-76.08	83.50000	70.60000	77.05
47812	R. Whatley	CC BY			Batrachosauroididae		Opisthotriton		kayi					5929	50.748546	-111.524962	58.07	-76.08	83.50000	70.60000	77.05
47814	R. Whatley				Batrachosauroididae		Opisthotriton		kayi					16643	50.812055	-111.577622	58.14	-76.10	83.50000	70.60000	77.05
47814	R. Whatley				Urodela		Scapherpeton		tectum					16643	50.812055	-111.577622	58.14	-76.10	83.50000	70.60000	77.05
47816	R. Whatley	CC BY			Urodela		Scapherpeton		tectum					16643	50.750278	-111.474722	58.06	-76.03	83.50000	70.60000	77.05
47816	R. Whatley	CC BY			Batrachosauroididae		Opisthotriton		kayi					16643	50.750278	-111.474722	58.06	-76.03	83.50000	70.60000	77.05
48173	J. Head	CC BY			Albanerpetontidae		Albanerpeton		inexpectatum		Albanerpeton	cf.	inexpectatum	12904	50.425000	13.356944	50.65	11.64	20.00000	15.97000	17.985
48320	J. Alroy	CC BY			Albanerpetontidae		Albanerpeton		inexpectatum					12913	48.819444	11.320278	49.05	9.73	20.44000	13.82000	17.13
48321	J. Alroy	CC BY			Albanerpetontidae		Albanerpeton		inexpectatum					12913	48.840278	11.223333	49.11	10.38	11.62000	7.24600	9.433
48325	J. Alroy	CC BY		Salientia	Pelobatidae		Pelobates		sp.					43885	48.663611	10.229167	48.92	8.82	15.97000	13.65000	14.81
48325	J. Alroy	CC BY		Salientia	Hylidae		Hyla		sp.					43885	48.663611	10.229167	48.92	8.82	15.97000	13.65000	14.81
48325	J. Alroy	CC BY			Urodela		Chelotriton		paradoxus					43885	48.663611	10.229167	48.92	8.82	15.97000	13.65000	14.81
48325	J. Alroy	CC BY		Salientia	Pelobatidae		Eopelobates		sp.					43885	48.663611	10.229167	48.92	8.82	15.97000	13.65000	14.81
48325	J. Alroy	CC BY		Salientia	Ranidae		Pelophylax		sp.					43885	48.663611	10.229167	48.92	8.82	15.97000	13.65000	14.81
48325	J. Alroy	CC BY			Urodela		Triturus	cf.	vulgaris					43885	48.663611	10.229167	48.92	8.82	15.97000	13.65000	14.81
48325	J. Alroy	CC BY		Salientia	Pelodytidae		Pelodytes		sp.					43885	48.663611	10.229167	48.92	8.82	15.97000	13.65000	14.81
48325	J. Alroy	CC BY			Urodela		Mioproteus		caucasicus					43885	48.663611	10.229167	48.92	8.82	15.97000	13.65000	14.81
48325	J. Alroy	CC BY			Urodela		Triturus	cf.	marmoratus					43885	48.663611	10.229167	48.92	8.82	15.97000	13.65000	14.81
48325	J. Alroy	CC BY		Salientia			Latonia		ragei					43885	48.663611	10.229167	48.92	8.82	15.97000	13.65000	14.81
48325	J. Alroy	CC BY		Salientia	Bufonidae		Bufo	cf.	priscus					43885	48.663611	10.229167	48.92	8.82	15.97000	13.65000	14.81
48325	J. Alroy	CC BY			Urodela		Salamandra		sansaniensis					43885	48.663611	10.229167	48.92	8.82	15.97000	13.65000	14.81
48389	M. Carrano			Salientia			Beelzebufo		ampinga		Anura		indet.	8733	-15.908056	46.581944	-30.07	38.35	72.10000	66.00000	69.05
48445	J. Head	CC BY			Albanerpetontidae		Albanerpeton		sp.					12941	45.493623	23.92191	37.69	19.89	72.10000	66.00000	69.05
48445	J. Head	CC BY		Salientia	Discoglossidae	cf.	Eodiscoglossus		sp.					12941	45.493623	23.92191	37.69	19.89	72.10000	66.00000	69.05
48445	J. Head	CC BY		Salientia		cf.	Paradiscoglossus		sp.					12941	45.493623	23.92191	37.69	19.89	72.10000	66.00000	69.05
48722	M. Carrano	CC BY		Salientia	Discoglossidae	n. gen.	Bakonybatrachus	n. sp.	fedori					15353	47.2167	17.6000	30.98	18.59	86.30000	83.60000	84.95
48722	M. Carrano	CC BY		Salientia		n. gen.	Hungarobatrachus	n. sp.	szukacsi		Anura		indet.	15353	47.2167	17.6000	30.98	18.59	86.30000	83.60000	84.95
48867	M. Carrano			Salientia			Pachycentrata		taqueti	n. gen.	Pipidae	n. sp.	indet.	13027	15.050000	6.033333	1.68	0.93	89.30000	83.60000	86.45
49084	A. Turner			Salientia	Ranidae		Rana	cf.	esculenta					13054	47.316667	5.033333	47.34	4.94	2.58800	0.01170	1.29985
49085	A. Turner			Salientia	Ranidae		Rana	cf.	esculenta					13054	47.316667	5.033333	47.34	4.94	2.58800	0.01170	1.29985
49096	J. Head				Urodela		Chelotriton	n. sp.	pliocenicus					19698	43.461111	3.685000	43.53	3.42	3.60000	2.58800	3.094
49096	J. Head				Urodela		Triturus		marmoratus					19698	43.461111	3.685000	43.53	3.42	3.60000	2.58800	3.094
49096	J. Head			Salientia	Ranidae	cf.	Rana		sp.					19698	43.461111	3.685000	43.53	3.42	3.60000	2.58800	3.094
49102	M. Uhen	CC BY			Urodela		Andrias		scheuchzeri					13125	48.351389	9.858333	48.59	8.37	16.90000	15.97000	16.435
49228	M. Carrano			Salientia	Bufonidae		Bufo		sp.		Anura		indet.	42902	40.245556	-8.716944	31.89	-6.49	83.50000	66.00000	74.75
49360	A. Turner				Urodela		Triturus		sp.					13151	44.913056	8.032778	44.84	7.97	3.20000	2.58800	2.894
49360	A. Turner			Salientia	Bufonidae		Bufo	cf.	viridis					13151	44.913056	8.032778	44.84	7.97	3.20000	2.58800	2.894
49360	A. Turner			Salientia	Discoglossidae		Discoglossus	cf.	giganteus					13151	44.913056	8.032778	44.84	7.97	3.20000	2.58800	2.894
49360	A. Turner			Salientia	Hylidae		Hyla	cf.	arborea					13151	44.913056	8.032778	44.84	7.97	3.20000	2.58800	2.894
49360	A. Turner			Salientia	Pelobatidae		Pelobates		sp.					13151	44.913056	8.032778	44.84	7.97	3.20000	2.58800	2.894
49360	A. Turner			Salientia	Ranidae		Rana	cf.	esculenta					13151	44.913056	8.032778	44.84	7.97	3.20000	2.58800	2.894
49360	A. Turner				Urodela		Salamandra		sp.					13151	44.913056	8.032778	44.84	7.97	3.20000	2.58800	2.894
49360	A. Turner			Salientia	Bufonidae		Bufo	cf.	bufo					13151	44.913056	8.032778	44.84	7.97	3.20000	2.58800	2.894
49360	A. Turner			Salientia	Ranidae		Rana	cf.	latastei					13151	44.913056	8.032778	44.84	7.97	3.20000	2.58800	2.894
49418	J. Alroy	CC BY			Albanerpetontidae		Albanerpeton		inexpectatum					13208	48.608611	11.775833	48.88	10.38	15.97000	13.65000	14.81
49783	J. Alroy	CC BY		Salientia	Leptodactylidae		Calyptocephalella	n. sp.	canqueli					13361	-44.666667	-68.416667	-45.86	-61.03	29.00000	21.00000	25
49783	J. Alroy	CC BY		Salientia	Leptodactylidae		Eupsophus		sp.					13361	-44.666667	-68.416667	-45.86	-61.03	29.00000	21.00000	25
49783	J. Alroy	CC BY		Salientia	Leptodactylidae	n. gen.	Neoprocoela	n. sp.	edentatus					13361	-44.666667	-68.416667	-45.86	-61.03	29.00000	21.00000	25
49812	A. Turner				Urodela		Triturus		sp.					13377	40.248333	16.271944	40.25	16.27	0.78100	0.12600	0.4535
49812	A. Turner			Salientia	Ranidae		Rana		sp.					13377	40.248333	16.271944	40.25	16.27	0.78100	0.12600	0.4535
49812	A. Turner			Salientia	Bufonidae		Bufo	cf.	viridis					13377	40.248333	16.271944	40.25	16.27	0.78100	0.12600	0.4535
49816	A. Turner			Salientia	Ranidae		Rana		arvalis					13380	52.940556	1.246667	52.94	1.25	0.78100	0.12600	0.4535
49816	A. Turner			Salientia	Ranidae		Rana		temporaria					13380	52.940556	1.246667	52.94	1.25	0.78100	0.12600	0.4535
49816	A. Turner			Salientia	Ranidae		Rana		esculenta					13380	52.940556	1.246667	52.94	1.25	0.78100	0.12600	0.4535
49816	A. Turner			Salientia	Ranidae		Rana		temporaria					13380	52.940556	1.246667	52.94	1.25	0.78100	0.12600	0.4535
49816	A. Turner			Salientia	Bufonidae		Bufo		bufo					13380	52.940556	1.246667	52.94	1.25	0.78100	0.12600	0.4535
49816	A. Turner			Salientia	Bufonidae		Bufo		sp.					13380	52.940556	1.246667	52.94	1.25	0.78100	0.12600	0.4535
49816	A. Turner				Urodela		Triturus		vulgaris					13380	52.940556	1.246667	52.94	1.25	0.78100	0.12600	0.4535
49848	J. Alroy	CC BY		Salientia	Leptodactylidae	n. gen.	Eophractus	n. sp.	casamayorensis					13362	-39.816667	-70.233333	-42.29	-60.12	55.80000	48.00000	51.9
51002	M. Uhen				Urodela		Salamandra		sansaniensis					13612	48.634722	16.061111	48.01	15.68	15.97000	13.65000	14.81
51483	A. Turner			Salientia	Discoglossidae		Discoglossus		sardus					13691	40.380833	9.693889	40.36	9.49	0.78100	0.01170	0.39635
51504	A. Turner			Salientia	Discoglossidae		Discoglossus		sardus					13691	40.380833	9.693889	40.36	9.49	0.78100	0.01170	0.39635
51504	A. Turner			Salientia	Bufonidae		Bufo		viridis					13691	40.380833	9.693889	40.36	9.49	0.78100	0.01170	0.39635
51505	A. Turner			Salientia	Discoglossidae		Discoglossus		sardus					13691	40.380833	9.693889	40.36	9.49	0.78100	0.01170	0.39635
51552	A. Turner			Salientia	Bufonidae		Bufo		viridis					13691	40.380833	9.693889	40.36	9.49	0.12600	0.01170	0.06885
51552	A. Turner			Salientia	Hylidae		Hyla	ex gr.	arborea					13691	40.380833	9.693889	40.36	9.49	0.12600	0.01170	0.06885
51552	A. Turner			Salientia	Discoglossidae		Discoglossus		sardus					13691	40.380833	9.693889	40.36	9.49	0.12600	0.01170	0.06885
51553	A. Turner			Salientia	Bufonidae		Bufo		viridis					13691	40.380833	9.693889	40.36	9.49	0.12600	0.01170	0.06885
51778	A. Turner			Salientia	Hylidae		Hyla		sp.					13786	43.318611	11.330556	43.26	11.28	2.58800	0.78100	1.6845
52045	M. Carrano	CC BY			Albanerpetontidae		Albanerpeton	n. sp.	arthridion					13937	33.5331639	-97.5566935	30.96	-57.12	113.00000	100.50000	106.75
52312	M. Carrano	CC BY					Apricosiren		sp.					8338	50.610833	-2.029722	41.47	7.83	145.00000	140.20000	142.6
52312	M. Carrano	CC BY		Salientia			Sunnybatrachus		purbeckensis					8338	50.610833	-2.029722	41.47	7.83	145.00000	140.20000	142.6
52312	M. Carrano	CC BY			Albanerpetontidae		Celtedens	cf.	megacephalus					8338	50.610833	-2.029722	41.47	7.83	145.00000	140.20000	142.6
52888	M. Carrano	CC BY		Salientia		n. gen.	Liaobatrachus	n. sp.	grabaui	n. gen.	Callobatrachus	n. sp.	sanyanensis	14889	41.6014	120.8722	44.29	122.71	125	125	125
52888	M. Carrano	CC BY		Salientia		n. gen.	Liaobatrachus	n. sp.	grabaui					14889	41.6014	120.8722	44.29	122.71	125	125	125
52888	M. Carrano	CC BY		Salientia			Liaobatrachus		beipiaoensis					14889	41.6014	120.8722	44.29	122.71	125	125	125
53059	J. Alroy	CC BY			Batrachosauroididae		Opisthotriton		kayi					14358	44.050000	-109	49.95	-88.80	61.70000	56.80000	59.25
53148	M. Carrano	CC BY			Urodela		Kiyatriton		leschinskiyi					8702	56.516667	91.816667	56.05	88.10	132.90000	125.00000	128.95
53977	M. Uhen			Salientia	Pelobatidae	n. gen.	Macropelobates	n. sp.	osborni					14576	45.246944	101.620278	46.70	99.16	33.90000	28.40000	31.15
54105	M. Carrano				Batrachosauroididae		Opisthotriton		sp.					14627	49.516667	-108.816667	56.55	-81.12	70.60000	66.00000	68.3
55268	M. Carrano	CC BY		Salientia			Beelzebufo		ampinga					14771	-15.907778	46.582222	-30.07	38.35	72.10000	66.00000	69.05
55269	M. Carrano	CC BY		Salientia			Beelzebufo		ampinga					14771	-15.907778	46.582222	-30.07	38.35	72.10000	66.00000	69.05
55270	M. Carrano	CC BY		Salientia			Beelzebufo		ampinga					14771	-15.900833	46.602778	-30.06	38.37	72.10000	66.00000	69.05
55363	M. Carrano	CC BY		Salientia	Palaeobatrachidae	?	Palaeobatrachus		occidentalis					14866	51.995833	-112.883333	59.69	-84.36	70.60000	66.00000	68.3
55683	M. Carrano	CC BY		Salientia			Liaobatrachus		macilentus					14922	39.8786	123.4389	42.88	125.72	130.00000	122.46000	126.23
55737	M. Carrano			Salientia		n. gen.	Vulcanobatrachus	n. sp.	mandelai		Anura		indet.	38271	-29.799722	21.866667	-44.47	7.16	89.30000	66.00000	77.65
56026	M. Carrano					n. gen.	Amphibiopodiscus	n. sp.	saltator					15109	-30.4	27.7167	-44.11	-1.45	201.30000	190.80000	196.05
56627	M. Carrano	CC BY			Albanerpetontidae		Albanerpeton		nexuosus					15088	36.2711	-108.2091	43.56	-79.57	83.50000	70.60000	77.05
57124	M. Carrano	CC BY					Marmorerpeton		sp.					31250	50.70793	-2.77886	40.28	7.95	167.70000	164.70000	166.2
57125	M. Carrano	CC BY					Marmorerpeton		sp.					31250	50.67889	-2.659496	40.25	8.06	167.70000	164.70000	166.2
57139	M. Carrano	CC BY					Marmorerpeton		sp.					10557	51.733333	-1.983333	41.34	8.50	167.70000	164.70000	166.2
57161	M. Carrano				Urodela		Scapherpeton		tectum					803	43.667	-104.5667	50.26	-78.66	72.10000	66.00000	69.05
57913	M. Carrano	CC BY			Urodela	n. gen.	Iridotriton	n. sp.	hechti					15567	40.5046	-109.1651	35.95	-54.56	157.30000	152.10000	154.7
57913	M. Carrano	CC BY		Salientia	Rhinophrynidae	n. gen.	Rhadinosteus	n. sp.	parvus					15567	40.5046	-109.1651	35.95	-54.56	157.30000	152.10000	154.7
57913	M. Carrano	CC BY		Salientia	Discoglossidae		Enneabatrachus		sp.					15567	40.5046	-109.1651	35.95	-54.56	157.30000	152.10000	154.7
58089	M. Uhen				Urodela		Siren		sp.					15601	27.830278	-80.811389	27.85	-80.60	1.80000	0.30000	1.05
58166	M. Carrano	CC BY		Salientia	Gobiatidae		Gobiates		kizylkumensis					16510	42.117293	62.655315	36.26	57.01	89.80000	86.30000	88.05
58168	M. Carrano	CC BY		Salientia	Discoglossidae	cf.	Kizylkuma		sp.					38131	42.117293	62.655315	36.80	56.95	93.50000	89.30000	91.4
58168	M. Carrano	CC BY		Salientia	Gobiatidae		Gobiates	n. sp.	asiaticus					38131	42.117293	62.655315	36.80	56.95	93.50000	89.30000	91.4
58168	M. Carrano	CC BY		Salientia	Discoglossidae	n. gen.	Saevesoederberghia	n. sp.	egredia					38131	42.117293	62.655315	36.80	56.95	93.50000	89.30000	91.4
58168	M. Carrano	CC BY		Salientia	Discoglossidae		Estesina		elegans					38131	42.117293	62.655315	36.80	56.95	93.50000	89.30000	91.4
58168	M. Carrano	CC BY			Urodela	n. gen.	Nesovtriton	n. sp.	mynbulakensis					38131	42.117293	62.655315	36.80	56.95	93.50000	89.30000	91.4
58168	M. Carrano	CC BY		Salientia	Gobiatidae		Gobiates	n. sp.	tatarinovi					38131	42.117293	62.655315	36.80	56.95	93.50000	89.30000	91.4
58168	M. Carrano	CC BY		Salientia	Gobiatidae		Gobiates	n. sp.	kizylkumensis					38131	42.117293	62.655315	36.80	56.95	93.50000	89.30000	91.4
58168	M. Carrano	CC BY		Salientia	Discoglossidae		Kizylkuma		antiqua					38131	42.117293	62.655315	36.80	56.95	93.50000	89.30000	91.4
58168	M. Carrano	CC BY		Salientia	Discoglossidae		Aralobatrachus		robustus					38131	42.117293	62.655315	36.80	56.95	93.50000	89.30000	91.4
58168	M. Carrano	CC BY		Salientia	Gobiatidae		Gobiates	n. sp.	dzhyrakudukensis					38131	42.117293	62.655315	36.80	56.95	93.50000	89.30000	91.4
58168	M. Carrano	CC BY		Salientia	Discoglossidae		Procerobatrachus		paulus					38131	42.117293	62.655315	36.80	56.95	93.50000	89.30000	91.4
58168	M. Carrano	CC BY		Salientia	Gobiatidae	n. gen.	Gobiatoides	n. sp.	parvus					38131	42.117293	62.655315	36.80	56.95	93.50000	89.30000	91.4
