collection_no	collection.authorizer	license	class_name	order_name	family_name	occurrence.genus_reso	occurrence.genus_name	occurrence.species_reso	occurrence.species_name	original.genus_reso	original.genus_name	original.species_reso	original.species_name	collection.reference_no	latdec	lngdec	paleolatdec	paleolngdec	ma_max	ma_min	ma_mid
45674	M. Carrano		Reptilia	Squamata	Anguidae	cf.	Odaxosaurus		piger					11964	49.77593	-110.683642	56.97	-75.78	83.5	70.6	77.05
45675	M. Carrano		Reptilia	Squamata			Iguanavus		sp.					12049	49.36667	-106.3833	56.07	-77.88	72.1	66	69.05
45726	M. Carrano	CC BY	Reptilia	Squamata		n. gen.	Tarratosaurus	n. sp.	anoualensis					7910	32.66667	-3.1	25.11	1.85	145	139.8	142.4
45726	M. Carrano	CC BY	Reptilia	Squamata	Paramacellodidae		Paramacellodus	n. sp.	marocensis					7910	32.66667	-3.1	25.11	1.85	145	139.8	142.4
45735	J. Alroy	CC BY	Reptilia	Squamata	Necrosauridae		Necrosaurus		giganteus					12101	51.321944	11.953611	48.34	7.71	47.8	41.3	44.55
45751	J. Alroy	CC BY	Reptilia	Squamata	Iguanidae		Geiseltaliellus		longicaudatus					11932	51.321944	11.953611	48.34	7.71	47.8	41.3	44.55
45751	J. Alroy	CC BY	Reptilia	Squamata			Eolacerta		robusta					11932	51.321944	11.953611	48.34	7.71	47.8	41.3	44.55
45766	J. Alroy	CC BY	Reptilia	Squamata	Necrosauridae		Eosaniwa		koehni					11934	51.321944	11.953611	48.34	7.71	47.8	41.3	44.55
45768	J. Alroy	CC BY	Reptilia	Squamata			Eolacerta		robusta					11934	51.321944	11.953611	48.34	7.71	47.8	41.3	44.55
45769	J. Alroy	CC BY	Reptilia	Squamata	Anguidae		Ophisauriscus		quadrupes					11934	51.321944	11.953611	48.34	7.71	47.8	41.3	44.55
45770	J. Alroy	CC BY	Reptilia	Squamata			Eolacerta		robusta					11934	51.321944	11.953611	48.34	7.71	47.8	41.3	44.55
45819	M. Carrano		Reptilia	Squamata	Chamopsiidae		Leptochamops		sp.					11964	49.159098	-110.722211	56.24	-75.37	83.6	72.1	77.85
45819	M. Carrano		Reptilia	Squamata	Anguidae	cf.	Odaxosaurus		piger					11964	49.159098	-110.722211	56.24	-75.37	83.6	72.1	77.85
45819	M. Carrano		Reptilia	Squamata		cf.	Palaeosaniwa		canadensis					11964	49.159098	-110.722211	56.24	-75.37	83.6	72.1	77.85
45820	M. Carrano		Reptilia	Squamata	Anguidae		Odaxosaurus	cf.	priscus					11964	49.137969	-110.848456	56.41	-76.36	83.5	70.6	77.05
45820	M. Carrano		Reptilia	Squamata	Anguidae	cf.	Odaxosaurus		piger					11964	49.137969	-110.848456	56.41	-76.36	83.5	70.6	77.05
45820	M. Carrano		Reptilia	Squamata			Palaeosaniwa		canadensis					11964	49.137969	-110.848456	56.41	-76.36	83.5	70.6	77.05
45820	M. Carrano		Reptilia	Squamata	Chamopsiidae		Leptochamops		sp.					11964	49.137969	-110.848456	56.41	-76.36	83.5	70.6	77.05
45821	M. Carrano		Reptilia	Squamata		cf.	Paraderma		bogerti					11964	49.16179	-110.719453	56.25	-75.36	83.6	72.1	77.85
45821	M. Carrano		Reptilia	Squamata		cf.	Palaeosaniwa		canadensis					11964	49.16179	-110.719453	56.25	-75.36	83.6	72.1	77.85
45821	M. Carrano		Reptilia	Squamata	Chamopsiidae		Socognathus		unicuspis					11964	49.16179	-110.719453	56.25	-75.36	83.6	72.1	77.85
45822	M. Carrano		Reptilia	Squamata	Chamopsiidae		Leptochamops		sp.					11964	49.76289	-110.700765	56.96	-75.8	83.5	70.6	77.05
45822	M. Carrano		Reptilia	Squamata		cf.	Palaeosaniwa		canadensis					11964	49.76289	-110.700765	56.96	-75.8	83.5	70.6	77.05
45892	M. Carrano		Reptilia	Squamata	Chamopsiidae		Leptochamops		sp.					11964	49.76289	-110.700765	56.96	-75.8	83.5	70.6	77.05
45892	M. Carrano		Reptilia	Squamata		cf.	Palaeosaniwa		canadensis					11964	49.76289	-110.700765	56.96	-75.8	83.5	70.6	77.05
45893	M. Carrano		Reptilia	Squamata		cf.	Palaeosaniwa		canadensis					42675	49.74078	-110.71584	56.94	-75.84	83.5	70.6	77.05
45893	M. Carrano		Reptilia	Squamata	Chamopsiidae		Leptochamops		sp.					42675	49.74078	-110.71584	56.94	-75.84	83.5	70.6	77.05
45893	M. Carrano		Reptilia	Squamata			Colpodontosaurus		cracens					42675	49.74078	-110.71584	56.94	-75.84	83.5	70.6	77.05
45894	M. Carrano		Reptilia	Squamata	Chamopsiidae		Leptochamops		sp.					11964	49.75844	-110.702822	56.8	-74.97	83.6	72.1	77.85
45894	M. Carrano		Reptilia	Squamata			Colpodontosaurus	cf.	cracens					11964	49.75844	-110.702822	56.8	-74.97	83.6	72.1	77.85
45894	M. Carrano		Reptilia	Squamata			Palaeosaniwa		canadensis					11964	49.75844	-110.702822	56.8	-74.97	83.6	72.1	77.85
45897	M. Carrano		Reptilia	Squamata	Chamopsiidae		Leptochamops		sp.					11964	49.187007	-110.732347	56.43	-76.2	83.5	70.6	77.05
45897	M. Carrano		Reptilia	Squamata	Anguidae		Odaxosaurus	cf.	priscus					11964	49.187007	-110.732347	56.43	-76.2	83.5	70.6	77.05
45897	M. Carrano		Reptilia	Squamata		cf.	Palaeosaniwa		canadensis					11964	49.187007	-110.732347	56.43	-76.2	83.5	70.6	77.05
45898	M. Carrano	CC BY	Reptilia	Squamata	Chamopsiidae		Leptochamops		sp.					11964	49.19385	-110.734388	56.43	-76.2	83.5	70.6	77.05
45899	M. Carrano		Reptilia	Squamata	Chamopsiidae		Leptochamops		sp.					42675	49.72575	-110.659029	56.92	-75.78	83.5	70.6	77.05
45899	M. Carrano		Reptilia	Squamata	Anguidae	cf.	Odaxosaurus		piger					42675	49.72575	-110.659029	56.92	-75.78	83.5	70.6	77.05
45899	M. Carrano		Reptilia	Squamata		cf.	Paraderma		bogerti					42675	49.72575	-110.659029	56.92	-75.78	83.5	70.6	77.05
46152	M. Carrano	CC BY	Reptilia	Squamata		n. gen.	Mimeosaurus	n. sp.	crassus					14566	44	104	41.73	93.03	83.5	70.6	77.05
46152	M. Carrano	CC BY	Reptilia	Squamata	Teiidae	n. gen.	Conicodontosaurus	n. sp.	djadochtaensis					14566	44	104	41.73	93.03	83.5	70.6	77.05
46152	M. Carrano	CC BY	Reptilia	Squamata	Varanidae	n. gen.	Telmasaurus	n. sp.	grangeri					14566	44	104	41.73	93.03	83.5	70.6	77.05
46152	M. Carrano	CC BY	Reptilia	Squamata		n. gen.	Isodontosaurus	n. sp.	gracilis					14566	44	104	41.73	93.03	83.5	70.6	77.05
46193	J. Alroy	CC BY	Reptilia	Squamata	Agamidae		Tinosaurus		lushihensis					11241	34.048333	111.032778	34.97	106.34	37.2	33.9	35.55
46277	J. Alroy	CC BY	Reptilia	Squamata	Anguidae		Ophisaurus		sp.					12335	47.641667	9.066667	47.28	8.83	12.75	11.1	11.925
46566	M. Carrano	CC BY	Reptilia	Squamata	Mosasauridae		Tylosaurus		sp.					12430	39.541667	-75.726389	39.04	-45.65	83.5	70.6	77.05
46641	W. Clyde		Reptilia	Squamata	Anguidae		Melanosaurus		sp.					11717	44.651977	-108.721127	49.47	-91.52	55.8	50.3	53.05
46644	W. Clyde		Reptilia	Squamata	Anguidae		Xestops		sp.					11717	44.618479	-108.456494	49.4	-91.25	55.8	50.3	53.05
46685	W. Clyde		Reptilia	Squamata	Anguidae		Melanosaurus		sp.					11717	44.650508	-108.902782	49.49	-91.72	55.8	50.3	53.05
46690	W. Clyde		Reptilia	Squamata	Anguidae		Proxestops		sp.					11717	44.661869	-108.675961	49.47	-91.47	55.8	50.3	53.05
46690	W. Clyde		Reptilia	Squamata	Anguidae		Melanosaurus		sp.					11717	44.661869	-108.675961	49.47	-91.47	55.8	50.3	53.05
46699	W. Clyde		Reptilia	Squamata	Anguidae		Glyptosaurus		sp.					11717	44.418289	-108.740275	49.24	-91.61	55.8	50.3	53.05
46728	W. Clyde		Reptilia	Squamata	Anguidae		Melanosaurus		sp.					11717	44.523391	-108.648634	49.33	-91.48	55.8	50.3	53.05
46780	W. Clyde		Reptilia	Squamata	Anguidae		Melanosaurus		sp.					11717	44.664842	-108.794036	49.49	-91.6	55.8	50.3	53.05
46955	J. Alroy	CC BY	Reptilia	Squamata	Lacertidae		Lacerta		sp.					12472	50.9	6.45	51.12	4.97	15.97	13.65	14.81
46955	J. Alroy	CC BY	Reptilia	Squamata	Anguidae		Ophisaurus		sp.					12472	50.9	6.45	51.12	4.97	15.97	13.65	14.81
47629	M. Carrano		Reptilia	Squamata			Parasaniwa	informal	n. sp. cf. wyomingensis					12772	50.4077	-110.291	57.47	-74.93	83.5	70.6	77.05
48173	J. Head	CC BY	Reptilia	Squamata		n. gen.	Merkurosaurus	n. sp.	ornatus					12904	50.425	13.356944	50.65	11.64	20	15.97	17.985
48173	J. Head	CC BY	Reptilia	Squamata			Blanus		thomaskelleri					12904	50.425	13.356944	50.65	11.64	20	15.97	17.985
48173	J. Head	CC BY	Reptilia	Squamata	Anguidae		Pseudopus	n. sp.	ahnikoviensis					12904	50.425	13.356944	50.65	11.64	20	15.97	17.985
48175	J. Head	CC BY	Reptilia	Squamata	Lacertidae	?	Lacerta		sp.					12908	46.644444	30.618056	46.93	30.07	7.75	7.246	7.498
48175	J. Head	CC BY	Reptilia	Squamata	Anguidae		Pseudopus		sp.					12908	46.644444	30.618056	46.93	30.07	7.75	7.246	7.498
48325	J. Alroy	CC BY	Reptilia	Squamata	Lacertidae		Lacerta		sp.					43885	48.663611	10.229167	48.92	8.82	15.97	13.65	14.81
48325	J. Alroy	CC BY	Reptilia	Squamata	Anguidae		Ophisaurus		sp.					43885	48.663611	10.229167	48.92	8.82	15.97	13.65	14.81
48325	J. Alroy	CC BY	Reptilia	Squamata	Scincidae	?	Tropidophorus		bavaricus					43885	48.663611	10.229167	48.92	8.82	15.97	13.65	14.81
48329	J. Head		Reptilia	Squamata	Varanidae		Varanus		sp.					12921	32.708056	74.8525	29.82	76.01	11.608	5.333	8.4705
48445	J. Head	CC BY	Reptilia	Squamata	Paramacellodidae		Becklesius	n. sp.	nopcsai					12941	45.493623	23.92191	37.69	19.89	72.1	66	69.05
48445	J. Head	CC BY	Reptilia	Squamata	Teiidae	n. gen.	Barbatteius	n. sp.	vremiri					12941	45.493623	23.92191	37.69	19.89	72.1	66	69.05
48445	J. Head	CC BY	Reptilia	Squamata	Paramacellodidae		Becklesius	cf.	hoffstetteri					12941	45.493623	23.92191	37.69	19.89	72.1	66	69.05
48446	J. Head	CC BY	Reptilia	Squamata	Lacertidae		Lacerta		sp.					12942	49.966667	27.216667	50.35	26.38	11.608	8.7	10.154
48446	J. Head	CC BY	Reptilia	Squamata	Anguidae		Ophisaurus		sp.					12942	49.966667	27.216667	50.35	26.38	11.608	8.7	10.154
48446	J. Head	CC BY	Reptilia	Squamata	Lacertidae		Plesiolacerta		sp.					12942	49.966667	27.216667	50.35	26.38	11.608	8.7	10.154
48446	J. Head	CC BY	Reptilia	Squamata	Scincidae		Eumeces		sp.					12942	49.966667	27.216667	50.35	26.38	11.608	8.7	10.154
48446	J. Head	CC BY	Reptilia	Squamata	Anguidae		Anguis		sp.					12942	49.966667	27.216667	50.35	26.38	11.608	8.7	10.154
48446	J. Head	CC BY	Reptilia	Squamata	Anguidae		Pseudopus		sp.					12942	49.966667	27.216667	50.35	26.38	11.608	8.7	10.154
48570	M. Carrano	CC BY	Reptilia	Squamata	Mosasauridae		Mosasaurus		dekayi					15621	39.732778	-75.160278	40.16	-50.81	70.6	66	68.3
48570	M. Carrano	CC BY	Reptilia	Squamata	Mosasauridae		Mosasaurus	n. sp.	maximus		Mosasaurus	n. sp.	oarthrus	15621	39.732778	-75.160278	40.16	-50.81	70.6	66	68.3
48630	J. Head	CC BY	Reptilia	Squamata	Scincidae		Eumeces		sp.					12976	32.35	-6.35	32.14	-6.98	15.97	11.608	13.789
48630	J. Head	CC BY	Reptilia	Squamata	Lacertidae	cf.	Eremias		sp.					12976	32.35	-6.35	32.14	-6.98	15.97	11.608	13.789
48720	M. Carrano	CC BY	Reptilia	Squamata		n. gen.	Araeosaurus	n. sp.	gracilis					12805	47.82	16.24	33.1	17.89	83.5	70.6	77.05
48722	M. Carrano	CC BY	Reptilia	Squamata		n. gen.	Pannoniasaurus	n. sp.	inexpectatus		Mosasauroidea		indet.	15353	47.2167	17.6	30.98	18.59	86.3	83.6	84.95
49096	J. Head		Reptilia	Squamata	Lacertidae	cf.	Lacerta	sensu lato	sp.					19698	43.461111	3.685	43.53	3.42	3.6	2.588	3.094
49096	J. Head		Reptilia	Squamata	Anguidae	"	Ophisaurus		sp.					19698	43.461111	3.685000	43.53	3.42	3.60000	2.58800	3.094
49096	J. Head		Reptilia	Squamata		cf.	Blanus		sp.					19698	43.461111	3.685000	43.53	3.42	3.60000	2.58800	3.094
49096	J. Head		Reptilia	Squamata	Agamidae	cf.	Agama		sp.					19698	43.461111	3.685000	43.53	3.42	3.60000	2.58800	3.094
49418	J. Alroy	CC BY	Reptilia	Squamata	Cordylidae		Bavaricordylus	n. sp.	molassicus					13208	48.608611	11.775833	48.88	10.38	15.97000	13.65000	14.81
49816	A. Turner		Reptilia	Squamata	Anguidae		Anguis		fragilis					13380	52.940556	1.246667	52.94	1.25	0.78100	0.12600	0.4535
50310	M. Carrano	CC BY	Reptilia	Squamata		n. gen.	Sakurasaurus	n. sp.	shokawensis					13515	36.050000	136.883333	43.49	138.95	145.00000	139.80000	142.4
50357	M. Carrano		Reptilia	Squamata			Kaganaias		hasukanensis		Squamata		indet.	13515	36.166667	136.633333	44.59	138.49	139.80000	132.90000	136.35
50941	A. Turner		Reptilia	Squamata	Anguidae		Pseudopus		sp.					13592	45	29	45.16	28.69	4.20000	3.20000	3.7
50941	A. Turner		Reptilia	Squamata	Lacertidae	?	Lacerta		sp.					13592	45	29	45.16	28.69	4.20000	3.20000	3.7
51033	M. Carrano	CC BY	Reptilia	Squamata	Varanidae		Cherminotus		longifrons					14285	44.216667	103.266667	41.81	92.27	83.50000	70.60000	77.05
51033	M. Carrano	CC BY	Reptilia	Squamata			Isodontosaurus		gracilis					14285	44.216667	103.266667	41.81	92.27	83.50000	70.60000	77.05
51033	M. Carrano	CC BY	Reptilia	Squamata			Temujinia		ellisoni					14285	44.216667	103.266667	41.81	92.27	83.50000	70.60000	77.05
51033	M. Carrano	CC BY	Reptilia	Squamata		n. gen.	Zapsosaurus	n. sp.	sceliphros					14285	44.216667	103.266667	41.81	92.27	83.50000	70.60000	77.05
51475	A. Turner		Reptilia	Squamata	Agamidae		Agama		sp.					13691	40.380833	9.693889	40.50	8.35	5.33300	0.01170	2.67235
51475	A. Turner		Reptilia	Squamata	Lacertidae		Lacerta		sp.					13691	40.380833	9.693889	40.50	8.35	5.33300	0.01170	2.67235
51478	A. Turner		Reptilia	Squamata	Agamidae		Agama		sp.					13691	40.380833	9.693889	40.50	8.35	5.33300	0.01170	2.67235
51478	A. Turner		Reptilia	Squamata	Lacertidae		Lacerta		sp.					13691	40.380833	9.693889	40.50	8.35	5.33300	0.01170	2.67235
51483	A. Turner		Reptilia	Squamata	Agamidae		Agama		sp.					13691	40.380833	9.693889	40.36	9.49	0.78100	0.01170	0.39635
51483	A. Turner		Reptilia	Squamata	Lacertidae		Lacerta		sp.					13691	40.380833	9.693889	40.36	9.49	0.78100	0.01170	0.39635
51502	A. Turner		Reptilia	Squamata	Lacertidae		Lacerta		sp.					13691	40.380833	9.693889	40.36	9.49	0.78100	0.01170	0.39635
51504	A. Turner		Reptilia	Squamata	Lacertidae		Lacerta		sp.					13691	40.380833	9.693889	40.36	9.49	0.78100	0.01170	0.39635
51505	A. Turner		Reptilia	Squamata	Lacertidae		Lacerta		sp.					13691	40.380833	9.693889	40.36	9.49	0.78100	0.01170	0.39635
51518	M. Carrano		Reptilia	Squamata	Mosasauridae		Hainosaurus	n. sp.	lonzeensis					13701	50.55	4.7333	41.05	6.39	86.30000	70.60000	78.45
51552	A. Turner		Reptilia	Squamata	Lacertidae		Lacerta		sp.					13691	40.380833	9.693889	40.36	9.49	0.12600	0.01170	0.06885
51625	A. Turner		Reptilia	Squamata	Anguidae		Ophisaurus		sp.					13737	45.571667	10.811944	45.52	10.77	2.58800	0.78100	1.6845
51628	M. Carrano	CC BY	Reptilia	Squamata	Iguanidae	n. gen.	Pristiguana	n. sp.	brasilensis					13739	-19.723333	-47.745833	-23.31	-33.40	72.10000	66.00000	69.05
52037	M. Carrano	CC BY	Reptilia	Squamata	Mosasauridae	cf.	Platecarpus		sp.					13936	35.1979	-107.546	40.07	-75.06	85.80000	83.50000	84.65
52052	M. Carrano		Reptilia	Squamata	Chamopsiidae		Leptochamops		denticulatus					13834	36.2711	-108.2627	43.57	-79.63	83.50000	70.60000	77.05
52076	M. Carrano	CC BY	Reptilia	Squamata	Mosasauridae		Plioplatecarpus		sp.					13943	49.914734	-112.993191	57.80	-79.99	83.60000	66.00000	74.8
52312	M. Carrano	CC BY	Reptilia	Squamata	Dorsetisauridae		Dorsetisaurus		sp.					8338	50.610833	-2.029722	41.47	7.83	145.00000	140.20000	142.6
52312	M. Carrano	CC BY	Reptilia	Squamata			Pseudosaurillus		becklesi					8338	50.610833	-2.029722	41.47	7.83	145.00000	140.20000	142.6
52312	M. Carrano	CC BY	Reptilia	Squamata			Parasaurillus		pseudobtusus					8338	50.610833	-2.029722	41.47	7.83	145.00000	140.20000	142.6
52312	M. Carrano	CC BY	Reptilia	Squamata	Paramacellodidae		Becklesius		sp.					8338	50.610833	-2.029722	41.47	7.83	145.00000	140.20000	142.6
52312	M. Carrano	CC BY	Reptilia	Squamata	Paramacellodidae		Paramacellodus		sp.					8338	50.610833	-2.029722	41.47	7.83	145.00000	140.20000	142.6
52493	J. Alroy	CC BY	Reptilia	Squamata	Anguidae		Anguis		fragilis					14119	49.016944	11.319722	49.02	11.32	0.01170	0.00000	0.00585
52512	J. Alroy	CC BY	Reptilia	Squamata	Anguidae		Anguis		fragilis					14119	49.016944	11.319722	49.02	11.32	0.01170	0.00000	0.00585
52513	J. Alroy	CC BY	Reptilia	Squamata	Anguidae		Anguis		fragilis					14119	49.016944	11.319722	49.02	11.32	0.01170	0.00000	0.00585
52514	J. Alroy	CC BY	Reptilia	Squamata	Anguidae		Anguis		fragilis					14119	49.016944	11.319722	49.02	11.32	0.01170	0.00000	0.00585
52515	J. Alroy	CC BY	Reptilia	Squamata	Anguidae		Anguis		fragilis					14119	49.016944	11.319722	49.02	11.32	0.01170	0.00000	0.00585
52516	J. Alroy	CC BY	Reptilia	Squamata	Anguidae		Anguis		fragilis					14119	49.016944	11.319722	49.02	11.32	0.01170	0.00000	0.00585
52517	J. Alroy	CC BY	Reptilia	Squamata	Anguidae		Anguis		fragilis					14119	49.016944	11.319722	49.05	11.23	2.58800	0.00000	1.294
52518	J. Alroy	CC BY	Reptilia	Squamata	Anguidae		Anguis		fragilis					14119	49.016944	11.319722	49.05	11.23	2.58800	0.00000	1.294
52519	J. Alroy	CC BY	Reptilia	Squamata	Anguidae		Anguis		fragilis					14119	49.016944	11.319722	49.05	11.23	2.58800	0.00000	1.294
52520	J. Alroy	CC BY	Reptilia	Squamata	Anguidae		Anguis		fragilis					14119	49.016944	11.319722	49.05	11.23	0.12600	0.01170	0.06885
52521	J. Alroy	CC BY	Reptilia	Squamata	Anguidae		Anguis		fragilis					14119	49.016944	11.319722	49.05	11.23	2.58800	0.00000	1.294
52888	M. Carrano	CC BY	Reptilia	Squamata		n. gen.	Dalinghosaurus	n. sp.	longidigitus					14889	41.6014	120.8722	44.29	122.71	125	125	125
52888	M. Carrano	CC BY	Reptilia	Squamata			Yabeinosaurus		tenuis					14889	41.6014	120.8722	44.29	122.71	125	125	125
53148	M. Carrano	CC BY	Reptilia	Squamata	Paramacellodidae		Ilekia		sibirica					8702	56.516667	91.816667	56.05	88.10	132.90000	125.00000	128.95
53148	M. Carrano	CC BY	Reptilia	Squamata		cf.	Parviraptor		sp.					8702	56.516667	91.816667	56.05	88.10	132.90000	125.00000	128.95
53148	M. Carrano	CC BY	Reptilia	Squamata	Paramacellodidae		Saurillodon		tschebulensis					8702	56.516667	91.816667	56.05	88.10	132.90000	125.00000	128.95
53148	M. Carrano	CC BY	Reptilia	Squamata	Xenosauridae		Shestakovia		voronkevichi					8702	56.516667	91.816667	56.05	88.10	132.90000	125.00000	128.95
53493	R. Whatley	CC BY	Reptilia	Squamata			Dalinghosaurus		longidigitus					14918	41.60335	120.91327	44.48	122.40	125.45000	122.46000	123.955
53829	M. Carrano		Reptilia	Squamata			Rysosteus		oweni					14493	53.034722	-0.810833	37.80	1.40	208.50000	201.30000	204.9
55494	M. Uhen		Reptilia	Squamata	Agamidae		Tinosaurus	n. sp.	indicus		Agamidae		indet.	14970	21.326389	72.982778	-4.28	63.01	56.00000	47.80000	51.9
55494	M. Uhen		Reptilia	Squamata	Agamidae	n. gen.	Vastanagama	n. sp.	susani					14970	21.326389	72.982778	-4.28	63.01	56.00000	47.80000	51.9
55536	M. Carrano	CC BY	Reptilia	Squamata			Yabeinosaurus		tenuis					26670	41.4239	120.1753	44.66	120.25	125.00000	113.00000	119
55600	M. Uhen	CC BY	Reptilia	Squamata	Teiidae		Tupinambis	cf.	merianae					15016	-33.716667	-59.25	-33.83	-57.06	9.00000	6.80000	7.9
56563	M. Uhen		Reptilia	Squamata	Varanidae		Varanus		sp.					15232	40.996389	28.751667	41.31	28.16	11.60800	5.33300	8.4705
57682	M. Carrano	CC BY	Reptilia	Squamata			Bavarisaurus		macrodactylus					26303	48.9186	11.8722	40.18	19.89	152.10000	145.00000	148.55
57913	M. Carrano	CC BY	Reptilia	Squamata	Paramacellodidae		Paramacellodus	cf.	oweni					15567	40.5046	-109.1651	35.95	-54.56	157.30000	152.10000	154.7
57915	M. Carrano		Reptilia	Squamata	Mosasauridae		Halisaurus		platyspondylus					1580	40.313056	-74.2225	40.54	-49.17	72.10000	66.00000	69.05
57915	M. Carrano		Reptilia	Squamata	Mosasauridae		Mosasaurus		sp.					1580	40.313056	-74.2225	40.54	-49.17	72.10000	66.00000	69.05
57916	M. Carrano	CC BY	Reptilia	Squamata	Mosasauridae		Mosasaurus		maximus					1580	40.260000	-74.274167	40.50	-49.24	72.10000	66.00000	69.05
57916	M. Carrano	CC BY	Reptilia	Squamata	Mosasauridae		Mosasaurus		sp.					1580	40.260000	-74.274167	40.50	-49.24	72.10000	66.00000	69.05
57918	M. Carrano	CC BY	Reptilia	Squamata	Mosasauridae		Prognathodon		sp.		Macrosaurus		impar	14442	34.571682	-78.497304	34.96	-50.17	83.50000	70.60000	77.05
57918	M. Carrano	CC BY	Reptilia	Squamata	Mosasauridae		Platecarpus		sp.	?	Platecarpus		sp.	14442	34.571682	-78.497304	34.96	-50.17	83.50000	70.60000	77.05
57918	M. Carrano	CC BY	Reptilia	Squamata	Mosasauridae	?	Tylosaurus		sp.					14442	34.571682	-78.497304	34.96	-50.17	83.50000	70.60000	77.05
57918	M. Carrano	CC BY	Reptilia	Squamata	Mosasauridae		Halisaurus		sp.					14442	34.571682	-78.497304	34.96	-50.17	83.50000	70.60000	77.05
58105	M. Carrano	CC BY	Reptilia	Squamata	Macrocephalosauridae		Mongolochamops	n. sp.	reshetovi					15648	43.5167	109.1167	42.18	98.00	83.50000	70.60000	77.05
58105	M. Carrano	CC BY	Reptilia	Squamata	Macrocephalosauridae	n. gen.	Mongolochamops	n. sp.	gracilis					15648	43.5167	109.1167	42.18	98.00	83.50000	70.60000	77.05
58105	M. Carrano	CC BY	Reptilia	Squamata	Macrocephalosauridae	n. gen.	Pyramicephalosaurus	n. sp.	cherminicus	n. gen.	Piramicephalosaurus	n. sp.	cherminicus	15648	43.5167	109.1167	42.18	98.00	83.50000	70.60000	77.05
58168	M. Carrano	CC BY	Reptilia	Squamata	Macrocephalosauridae	n. gen.	Buckantaus	n. sp.	crassidens					38131	42.117293	62.655315	36.80	56.95	93.50000	89.30000	91.4
58179	M. Carrano	CC BY	Reptilia	Squamata	Parasaniwidae	n. gen.	Ekshmer	n. sp.	bissektensis					38128	42.117293	62.655315	36.26	57.01	89.80000	86.30000	88.05
58187	M. Carrano		Reptilia	Squamata	Dorsetisauridae	n. gen.	Changetisaurus	n. sp.	estesi					41122	40.896667	73.492778	40.88	77.97	167.70000	164.70000	166.2
58208	M. Carrano		Reptilia	Squamata		n. gen.	Oxia	n. sp.	karakalpakensis					25546	40.100	65.800	36.13	61.50	105.30000	99.60000	102.45
58208	M. Carrano		Reptilia	Squamata		n. gen.	Hodzhakulia	n. sp.	magna					25546	40.100	65.800	36.13	61.50	105.30000	99.60000	102.45
58811	M. Carrano		Reptilia	Squamata	Paramacellodidae		Paramacellodus		sp.					15179	39.058611	-108.728889	35.08	-55.39	157.30000	145.00000	151.15
58811	M. Carrano		Reptilia	Squamata	Paramacellodidae		Saurillodon		sp.					15179	39.058611	-108.728889	35.08	-55.39	157.30000	145.00000	151.15
58811	M. Carrano		Reptilia	Squamata			Parviraptor		sp.					15179	39.058611	-108.728889	35.08	-55.39	157.30000	145.00000	151.15
58983	M. Uhen	CC BY	Reptilia	Squamata	Anguidae		Ophisaurus		sp.					23390	48.2014	17.97767	47.68	17.64	13.82000	11.62000	12.72
59068	M. Carrano		Reptilia	Squamata	Chamopsiidae		Peneteius		sp.					16780	36.236944	-108.8925	43.90	-86.13	72.10000	66.00000	69.05
59125	J. Head	CC BY	Reptilia	Squamata	Lacertidae		Plesiolacerta	n. sp.	eratosthenesi					13113	48.425000	9.904167	48.30	7.07	28.40000	23.03000	25.715
59129	J. Head		Reptilia	Squamata	Agamidae	?	Tinosaurus		sp.					16873	43.400000	6.050000	40.31	2.45	47.80000	41.30000	44.55
59385	M. Carrano		Reptilia	Squamata	Mosasauridae		Dollosaurus		sp.					16510	49.650000	42.883333	40.74	38.34	83.50000	70.60000	77.05
59385	M. Carrano		Reptilia	Squamata	Mosasauridae		Prognathodon		sp.					16510	49.650000	42.883333	40.74	38.34	83.50000	70.60000	77.05
59385	M. Carrano		Reptilia	Squamata	Mosasauridae		Platecarpus		sp.					16510	49.650000	42.883333	40.74	38.34	83.50000	70.60000	77.05
59385	M. Carrano		Reptilia	Squamata	Mosasauridae		Mosasaurus		sp.					16510	49.650000	42.883333	40.74	38.34	83.50000	70.60000	77.05
59385	M. Carrano		Reptilia	Squamata	Mosasauridae		Hainosaurus		sp.					16510	49.650000	42.883333	40.74	38.34	83.50000	70.60000	77.05
59676	L. Villier	CC BY	Reptilia	Squamata	Mosasauridae		Hainosaurus		sp.					17061	48.816667	2.233333	39.60	3.82	83.50000	70.60000	77.05
59839	M. Uhen	CC BY	Reptilia	Squamata	Varanidae		Varanus		sp.					17171	16.241667	17.475000	16.04	17.09	7.24600	5.33300	6.2895
60168	M. Carrano	CC BY	Reptilia	Squamata	Mosasauridae	n. gen.	Angolasaurus	n. sp.	bocagei					48111	-8.17	13.21	-23.00	1.43	93.50000	89.30000	91.4
60168	M. Carrano	CC BY	Reptilia	Squamata	Mosasauridae		Mosasaurus	n. sp.	iembeensis					48111	-8.17	13.21	-23.00	1.43	93.50000	89.30000	91.4
60281	J. Head		Reptilia	Squamata	Lacertidae		Pseudeumeces		cadurcensis					16853	44.216667	1.716667	43.93	-0.91	28.10000	23.03000	25.565
60281	J. Head		Reptilia	Squamata	Anguidae	"	Ophisaurus		sp.					16853	44.216667	1.716667	43.93	-0.91	28.1	23.03	25.565
60281	J. Head		Reptilia	Squamata	Agamidae	?	Agama		sp.					16853	44.216667	1.716667	43.93	-0.91	28.1	23.03	25.565
